timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
216958.524,43.945,36.621,47.363,38.574,62.012,1
216958.527,49.316,28.320,53.711,39.062,51.270,0
216958.531,50.293,20.020,49.316,42.969,57.617,0
216958.535,41.992,21.973,62.012,30.273,29.297,0
216958.539,32.227,30.762,66.895,29.297,22.461,0
216958.543,28.320,39.062,45.410,27.344,54.688,0
216958.547,39.551,54.199,29.785,30.273,16.113,0
216958.551,32.227,49.805,28.809,33.691,-0.977,0
216958.555,24.902,34.180,44.434,26.367,15.137,0
216958.559,28.320,25.391,51.270,18.066,11.719,0
216958.563,33.203,20.020,44.434,28.809,29.785,0
216958.567,42.969,22.461,33.691,43.457,60.547,0
216958.570,40.039,32.227,20.020,53.711,47.363,0
216958.574,30.762,37.598,27.832,65.918,30.273,0
216958.578,25.879,33.691,53.711,52.734,61.523,0
216958.582,29.785,31.738,66.406,35.156,34.668,0
216958.586,25.391,30.762,57.129,20.508,20.020,0
216958.590,17.578,29.785,26.367,41.016,4.395,0
216958.594,16.602,31.738,35.156,61.035,-23.926,0
216958.598,17.578,30.762,61.035,41.504,25.391,0
216958.602,19.531,29.785,34.180,55.664,63.965,0
216958.606,25.879,30.762,10.254,56.641,43.457,0
216958.610,37.109,30.762,14.648,18.555,103.516,0
216958.613,43.945,30.762,45.898,7.812,161.133,0
216958.617,41.504,30.273,79.102,0.977,101.562,0
216958.621,29.785,27.344,70.801,-4.395,50.293,0
216958.625,18.066,16.113,57.129,5.371,49.316,0
216958.629,19.043,4.883,49.316,12.207,4.395,0
216958.633,28.320,15.625,35.156,20.996,-6.836,0
216958.637,34.180,30.762,31.738,31.738,33.691,0
216958.641,38.086,39.551,45.898,40.039,32.227,0
216958.645,30.762,38.574,56.641,42.480,49.805,0
216958.649,14.648,28.809,47.852,28.809,43.457,0
216958.652,7.812,24.414,38.086,15.625,6.836,0
216958.656,18.555,27.344,44.434,24.414,24.414,0
216958.660,27.344,30.273,47.852,39.062,13.672,0
216958.664,32.227,31.738,38.574,43.945,2.930,0
216958.668,32.227,36.133,32.715,34.668,12.207,0
216958.672,29.785,36.133,38.574,27.832,3.906,0
216958.676,39.551,37.598,58.105,47.363,20.996,0
216958.680,35.645,34.668,57.129,38.086,40.527,0
216958.684,18.066,30.273,33.691,29.785,46.387,0
216958.688,18.066,23.926,22.461,48.340,19.531,0
216958.692,17.090,22.949,36.133,52.246,24.414,0
216958.695,20.020,32.715,52.246,30.762,1.953,0
216958.699,29.785,32.227,55.664,25.391,-18.555,0
216958.703,28.809,34.668,58.105,35.156,31.738,0
216958.707,29.297,39.062,41.016,30.762,7.812,0
216958.711,27.832,34.668,42.480,25.879,23.438,0
216958.715,20.508,32.715,55.176,20.020,73.730,0
216958.719,22.949,35.156,56.152,28.809,47.852,0
216958.723,38.086,33.203,53.223,46.875,-0.977,0
216958.727,24.902,15.625,41.992,29.297,0.488,0
216958.731,20.020,13.184,31.250,30.273,-11.719,0
216958.735,53.223,44.922,32.715,70.801,-31.250,0
216958.738,53.223,53.223,40.527,55.664,-22.461,0
216958.742,22.949,35.645,56.152,11.230,-1.953,0
216958.746,9.277,29.297,62.500,1.465,9.766,0
216958.750,14.160,29.297,53.223,16.113,6.836,0
216958.754,15.625,28.320,52.734,25.879,-68.359,0
216958.758,16.113,26.855,55.176,34.180,-100.098,0
216958.762,24.414,28.809,52.734,33.203,-20.508,0
216958.766,30.762,27.832,42.969,18.066,-8.789,0
216958.770,33.203,22.461,39.551,21.973,-31.738,0
216958.774,38.086,22.461,52.734,28.809,-15.137,0
216958.777,36.621,30.273,50.781,35.156,16.113,0
216958.781,29.785,36.133,43.457,39.062,8.789,0
216958.785,30.273,34.180,51.758,35.156,-2.930,0
216958.789,30.273,37.109,62.012,33.691,1.953,0
216958.793,31.738,39.062,73.242,41.504,19.531,0
216958.797,36.133,35.156,66.406,48.340,38.574,0
216958.801,43.457,38.086,55.664,47.363,12.207,0
216958.805,48.828,48.828,58.105,51.758,2.930,0
216958.809,49.805,49.805,62.500,58.594,63.965,0
216958.813,53.711,43.945,53.711,52.734,41.504,2
216958.817,44.922,37.109,46.387,40.039,12.695,0
216958.820,36.133,34.668,38.086,37.598,44.922,0
216958.824,38.574,47.852,29.785,53.223,36.621,0
216958.828,35.645,44.434,55.176,57.129,40.039,0
216958.832,29.785,29.297,67.383,36.621,24.414,0
216958.836,31.250,29.297,63.477,32.227,36.621,0
216958.840,33.203,35.156,54.688,34.180,45.898,0
216958.844,27.832,36.133,38.574,40.039,41.016,0
216958.848,29.785,36.133,44.434,45.410,41.992,0
216958.852,31.250,38.574,53.711,39.062,44.434,0
216958.856,34.180,44.922,47.852,32.227,52.246,0
216958.860,37.109,47.363,51.270,30.762,25.879,0
216958.863,33.203,39.551,57.129,42.480,12.207,0
216958.867,37.598,30.273,45.410,44.922,51.758,0
216958.871,34.180,20.996,41.992,27.344,82.520,0
216958.875,34.180,24.414,43.945,25.879,46.875,0
216958.879,48.828,37.598,30.762,50.293,19.531,0
216958.883,50.293,37.109,37.109,51.758,32.227,0
216958.887,41.992,33.691,46.875,41.016,28.320,0
216958.891,43.945,35.645,53.223,41.016,28.809,0
216958.895,39.551,29.785,64.941,38.574,58.594,0
216958.899,30.762,21.973,60.059,34.668,58.594,0
216958.902,37.598,29.297,58.594,38.086,87.402,0
216958.906,42.480,44.922,54.688,45.410,97.168,0
216958.910,32.227,36.621,31.250,33.203,39.551,0
