timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
216567.445,41.016,37.598,21.973,33.203,76.172,2
216567.449,35.645,33.203,10.742,23.926,63.477,0
216567.453,22.949,19.531,16.113,31.738,51.270,0
216567.457,24.414,15.137,33.691,47.363,34.668,0
216567.461,26.367,24.414,41.016,40.039,28.809,0
216567.465,28.320,31.250,41.016,34.180,41.992,0
216567.469,29.785,27.832,38.086,42.969,46.875,0
216567.473,37.598,33.691,37.598,39.551,70.312,0
216567.477,40.527,34.180,31.250,36.621,78.613,0
216567.481,30.273,23.926,23.438,34.180,1.953,0
216567.485,29.297,16.602,18.555,26.855,7.324,0
216567.488,33.691,14.160,17.090,27.344,62.988,0
216567.492,40.527,25.879,25.391,35.645,57.617,0
216567.496,49.316,35.645,32.715,53.223,58.594,0
216567.500,31.738,32.715,36.621,41.504,13.672,0
216567.504,10.742,35.645,35.156,16.113,9.766,0
216567.508,14.160,41.504,38.086,16.113,42.480,0
216567.512,13.672,30.762,34.668,16.113,36.133,0
216567.516,19.531,25.879,33.203,26.855,24.414,0
216567.520,21.484,20.996,29.785,36.133,3.906,0
216567.524,13.184,17.578,17.578,14.648,-5.371,0
216567.527,17.090,23.926,23.438,13.672,-16.113,0
216567.531,20.020,25.879,29.785,17.090,17.578,0
216567.535,14.160,22.949,20.996,24.902,28.809,0
216567.539,18.555,16.602,22.461,44.922,23.438,0
216567.543,26.367,11.719,27.832,29.297,48.340,0
216567.547,21.973,24.902,30.273,19.531,43.945,0
216567.551,31.738,43.457,39.551,24.414,12.207,0
216567.555,37.109,41.016,31.250,29.785,3.418,0
216567.559,34.180,34.668,21.973,35.645,29.785,0
216567.563,37.109,25.879,25.391,37.598,9.766,0
216567.567,36.621,25.391,32.715,29.785,1.953,0
216567.570,39.551,33.203,37.109,26.367,-35.156,0
216567.574,28.320,24.414,27.344,40.039,-23.926,0
216567.578,35.156,18.555,15.625,51.270,7.324,0
216567.582,34.180,19.531,14.648,39.062,-14.648,0
216567.586,16.602,19.531,23.438,28.320,17.578,0
216567.590,27.344,29.297,40.527,38.086,32.227,0
216567.594,34.180,25.391,39.551,43.945,3.418,0
216567.598,31.250,16.113,20.996,34.180,1.953,0
216567.602,35.156,28.320,23.926,35.645,48.828,0
216567.606,34.180,35.645,28.809,44.922,75.684,0
216567.610,32.715,30.273,23.926,42.969,62.012,0
