timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
216698.180,27.344,26.855,29.297,35.156,39.062,1
216698.184,37.109,31.738,24.902,45.898,32.227,0
216698.188,35.156,32.715,22.949,41.016,19.531,0
216698.192,31.738,30.762,36.133,41.016,1.953,0
216698.195,35.645,26.855,38.574,36.133,-2.930,0
216698.199,33.203,18.066,30.762,23.438,-33.203,0
216698.203,31.738,21.973,29.785,26.367,-21.973,0
216698.207,25.879,29.785,30.762,19.043,11.719,0
216698.211,25.879,26.855,30.273,19.531,31.738,0
216698.215,31.250,12.207,35.156,29.297,48.340,0
216698.219,34.180,15.625,32.227,30.273,72.754,0
216698.223,36.133,33.203,25.391,40.527,48.340,0
216698.227,32.715,37.598,32.227,46.387,10.742,0
216698.231,27.832,31.738,38.574,40.039,12.207,0
216698.235,26.855,27.832,29.785,39.062,26.855,0
216698.238,20.996,21.484,25.879,26.367,16.602,0
216698.242,19.043,25.879,29.785,11.230,-15.137,0
216698.246,23.438,35.156,34.180,12.695,10.742,0
216698.250,19.531,35.645,29.785,19.043,31.738,0
216698.254,20.020,33.203,15.625,24.414,45.898,0
216698.258,29.785,23.926,11.719,27.344,64.941,0
216698.262,31.738,20.996,27.344,27.344,12.695,0
216698.266,34.668,26.855,41.016,40.527,21.484,0
216698.270,33.203,29.297,38.574,39.551,72.266,0
216698.274,26.855,26.367,28.320,28.320,54.199,0
216698.277,35.645,25.879,26.367,31.250,39.551,0
216698.281,35.645,27.344,28.320,31.738,68.359,0
216698.285,32.227,32.227,27.832,38.086,47.363,0
216698.289,34.668,34.668,28.320,34.180,46.875,0
216698.293,33.691,32.227,29.297,28.809,59.570,0
216698.297,34.668,28.809,24.414,38.086,43.457,0
216698.301,36.133,20.020,27.832,32.715,41.016,0
216698.305,26.855,15.137,33.203,19.531,7.324,0
216698.309,23.438,20.020,32.227,21.484,20.508,0
216698.313,29.785,24.902,34.668,26.367,76.172,0
216698.317,24.902,24.902,35.156,27.832,56.641,0
216698.320,20.508,23.438,29.297,27.832,11.719,0
216698.324,22.949,26.855,21.484,27.832,44.922,0
216698.328,26.367,30.273,17.578,29.785,46.875,0
216698.332,32.715,36.133,28.809,35.156,2.441,0
216698.336,34.180,31.738,40.039,35.156,-5.859,0
216698.340,25.391,22.461,37.598,26.367,-15.625,0
216698.344,21.484,27.832,38.086,21.973,-15.137,0
216698.348,21.484,31.738,33.691,21.484,-12.695,0
216698.352,20.508,31.738,32.715,12.207,-68.359,0
216698.356,20.996,31.250,38.086,9.277,-48.828,0
216698.360,20.996,27.832,37.109,14.160,-37.109,0
216698.363,20.508,28.320,34.180,12.695,-36.621,0
216698.367,18.066,30.273,34.180,14.160,34.668,0
216698.371,19.531,29.297,26.367,27.832,32.227,0
216698.375,17.578,22.949,24.902,35.645,14.648,0
216698.379,17.578,20.020,34.180,20.996,27.344,0
216698.383,18.555,23.438,37.598,10.254,53.223,0
216698.387,13.672,28.320,33.691,10.254,68.848,0
216698.391,12.695,25.879,24.902,13.184,41.504,0
216698.395,7.812,23.438,23.438,13.184,18.555,0
216698.399,7.812,34.668,23.438,9.277,31.250,0
216698.402,12.695,37.598,21.484,12.695,96.680,0
216698.406,6.348,28.320,28.320,8.789,90.820,0
216698.410,-4.395,24.414,39.551,-1.465,35.156,0
216698.414,-10.254,22.949,44.434,-7.324,54.199,0
216698.418,-11.230,23.438,38.574,-6.348,77.637,0
216698.422,-12.695,31.738,32.227,-10.742,82.520,0
216698.426,-14.160,39.062,26.855,-12.695,104.004,0
216698.430,-34.668,43.457,26.367,-27.344,32.715,0
216698.434,-46.875,44.434,33.203,-41.016,-38.574,0
216698.438,-49.316,44.434,30.273,-48.340,-31.738,0
216698.442,-53.711,46.875,27.344,-57.129,-41.016,0
216698.445,-52.734,43.945,32.715,-54.688,-16.602,0
216698.449,-65.430,41.992,38.574,-59.082,12.695,0
216698.453,-68.359,53.223,50.293,-62.500,-5.371,0
216698.457,-75.684,56.641,49.805,-76.660,6.836,0
216698.461,-100.586,46.875,28.809,-102.539,-16.113,0
216698.465,-103.027,46.387,20.020,-99.121,-37.598,0
216698.469,-97.168,49.316,36.133,-93.262,-35.156,0
216698.473,-106.934,48.828,44.922,-105.957,-13.184,0
216698.477,-111.816,52.734,43.457,-117.188,39.551,0
216698.481,-106.445,54.199,35.645,-119.141,57.129,0
216698.485,-107.422,53.711,28.320,-114.258,28.809,0
216698.488,-106.445,59.082,28.320,-108.398,-14.160,0
216698.492,-103.516,54.688,27.344,-105.469,0.488,0
216698.496,-103.516,43.457,38.086,-103.516,7.812,0
216698.500,-101.074,43.457,43.457,-96.680,-19.043,0
216698.504,-87.402,51.270,39.551,-81.055,-33.691,0
216698.508,-74.219,60.059,38.574,-71.289,-25.391,0
216698.512,-72.754,60.547,34.180,-77.148,-17.578,0
216698.516,-71.777,49.316,33.691,-67.383,31.250,0
216698.520,-67.383,41.992,24.414,-61.035,42.969,0
216698.524,-54.199,40.039,17.578,-64.453,0.488,0
216698.527,-37.598,39.062,14.648,-48.828,-17.578,0
216698.531,-31.250,39.551,13.672,-37.109,-66.406,0
216698.535,-29.297,31.738,21.484,-31.738,-68.848,0
216698.539,-20.996,33.203,22.949,-15.625,-7.812,0
216698.543,-3.906,41.992,27.832,-3.418,19.043,0
216698.547,7.324,38.086,31.250,7.324,-3.906,0
216698.551,7.324,28.320,22.949,14.160,-20.996,0
216698.555,6.348,23.926,20.020,12.207,12.207,0
216698.559,11.719,28.320,19.531,18.555,26.855,0
216698.563,17.578,23.926,14.648,29.297,49.805,0
216698.567,22.461,23.438,17.090,35.645,82.520,0
216698.570,33.203,23.926,24.414,42.969,94.238,0
216698.574,41.992,17.090,21.484,51.758,64.941,0
216698.578,52.246,23.926,20.508,64.453,41.504,0
216698.582,57.129,24.414,27.344,70.312,78.613,1
216698.586,56.152,20.996,29.297,59.082,64.941,0
216698.590,60.547,22.949,24.414,52.734,38.574,0
216698.594,72.754,27.832,24.902,68.359,61.035,0
216698.598,77.637,30.762,28.809,78.613,71.777,0
216698.602,73.730,25.391,28.320,75.684,64.941,0
216698.606,73.730,17.578,20.996,79.102,66.406,0
216698.610,86.914,6.836,24.414,86.426,72.754,0
216698.613,92.285,1.953,26.855,80.566,62.500,0
216698.617,78.125,7.812,18.066,68.359,4.883,0
216698.621,76.172,12.695,20.020,72.754,-7.324,0
216698.625,79.590,16.113,18.066,78.613,0.977,0
216698.629,83.984,20.996,20.508,85.938,12.207,0
216698.633,90.332,19.043,26.367,83.008,-18.066,0
216698.637,85.449,12.695,21.484,76.172,-5.859,0
216698.641,86.426,10.742,22.461,83.008,62.988,0
216698.645,88.867,14.160,24.414,85.449,63.965,0
216698.649,85.449,16.602,29.785,82.031,57.617,0
216698.652,84.473,9.277,38.086,83.496,29.785,0
216698.656,86.426,2.930,26.367,89.844,33.691,0
216698.660,83.984,5.371,18.066,86.914,70.801,0
216698.664,81.543,8.789,21.973,88.867,47.363,0
216698.668,83.008,6.348,27.344,89.355,20.020,0
