timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
182371.079,-35.156,-31.738,-27.344,-28.320,0.000,0
182371.083,-22.949,-30.273,-28.320,-21.973,0.000,0
182371.087,-17.090,-27.344,-22.461,-4.883,0.000,0
182371.091,-13.672,-22.461,-16.113,-3.418,0.000,0
182371.095,-12.207,-20.020,-12.695,-24.902,0.000,0
182371.099,-10.742,-17.578,-18.066,-15.625,0.000,0
182371.103,-5.371,-21.973,-18.555,6.836,0.000,0
182371.106,-2.930,-20.996,-14.648,0.488,0.000,0
182371.110,-17.090,-11.230,-14.648,-12.695,0.000,0
182371.114,-19.531,-14.648,-16.602,-23.926,0.000,0
182371.118,-20.996,-28.809,-23.438,-14.648,0.000,0
182371.122,-29.297,-30.762,-36.133,-10.742,0.000,0
182371.126,-37.109,-35.156,-33.203,-32.227,0.000,0
182371.130,-35.645,-40.527,-23.926,-32.715,0.000,0
182371.134,-20.020,-34.668,-18.555,-15.137,0.000,0
182371.138,-20.508,-35.156,-21.484,-31.250,0.000,0
182371.142,-32.227,-41.992,-26.367,-37.598,0.000,0
182371.145,-28.809,-39.062,-30.762,-24.414,0.000,0
182371.149,-20.508,-32.227,-29.297,-21.973,0.000,0
182371.153,-13.672,-31.738,-33.691,-26.855,0.000,0
182371.157,-4.395,-17.090,-23.438,-17.578,0.000,0
182371.161,-11.230,-15.137,-14.160,-17.578,0.000,0
182371.165,-19.043,-26.367,-23.438,-22.461,0.000,0
182371.169,-13.672,-26.855,-26.855,-16.113,0.000,0
182371.173,-11.719,-22.949,-20.996,-26.367,0.000,0
182371.177,-22.461,-29.297,-32.715,-47.852,0.000,0
182371.181,-22.461,-28.809,-37.598,-40.527,0.000,0
182371.185,-11.230,-22.461,-24.414,-13.672,0.000,0
182371.188,-13.672,-23.926,-13.672,-20.508,0.000,0
182371.192,-29.297,-20.996,-14.648,-41.992,0.000,0
182371.196,-33.691,-21.973,-25.391,-42.480,0.000,0
182371.200,-9.766,-15.625,-12.207,-22.461,0.000,0
182371.204,-0.488,-12.695,-6.348,-8.789,0.000,0
182371.208,-12.207,-15.625,-17.090,-20.508,0.000,0
182371.212,-11.230,-14.160,-19.531,-28.320,0.000,0
182371.216,-3.906,-14.160,-10.254,-15.137,0.000,0
182371.220,-11.719,-23.438,-12.695,-11.719,0.000,0
182371.224,-25.879,-28.809,-29.785,-26.367,0.000,0
182371.228,-29.297,-20.996,-31.250,-37.598,0.000,0
182371.231,-15.137,-11.230,-15.625,-27.344,0.000,0
182371.235,-6.348,-14.648,-13.184,-14.160,0.000,0
182371.239,-21.484,-23.438,-21.484,-24.902,0.000,0
182371.243,-39.062,-34.180,-36.621,-39.551,0.000,0
182371.247,-38.574,-33.691,-35.645,-43.457,0.000,0
182371.251,-15.137,-22.461,-16.602,-30.762,0.000,0
182371.255,-5.859,-11.719,-7.812,-10.254,0.000,0
182371.259,-22.949,-13.672,-16.602,-22.461,0.000,0
182371.263,-29.785,-17.578,-19.043,-32.227,0.000,0
182371.267,-26.367,-22.949,-20.508,-26.855,0.000,0
182371.270,-20.996,-24.902,-23.926,-26.855,0.000,0
182371.274,-28.809,-21.484,-25.391,-31.738,0.000,0
182371.278,-22.949,-7.324,-24.902,-24.902,0.000,0
182371.282,-8.301,-5.371,-16.113,-3.906,0.000,0
182371.286,-8.789,-12.207,-19.043,-7.812,0.000,0
182371.290,-15.625,-15.625,-28.809,-32.715,0.000,0
182371.294,-14.648,-12.695,-19.043,-23.926,0.000,0
182371.298,-14.160,-8.789,-4.883,-2.930,0.000,0
182371.302,-12.207,-10.742,-8.301,-4.395,0.000,0
182371.306,-8.301,-15.137,-16.602,-5.371,0.000,0
182371.310,-22.949,-17.578,-19.043,-26.367,0.000,0
182371.313,-28.809,-13.184,-20.508,-36.621,0.000,0
182371.317,-2.441,0.488,-5.371,-1.465,0.000,0
182371.321,0.000,-0.488,-4.883,-8.301,0.000,0
182371.325,-35.645,-18.066,-37.598,-49.805,0.000,0
182371.329,-48.828,-23.926,-36.621,-58.105,0.000,0
182371.333,-22.461,-14.648,-16.602,-27.832,0.000,0
182371.337,-15.137,-12.207,-6.348,-22.461,0.000,0
