timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
182108.860,-10.254,-19.531,-30.273,-18.066,0.000,0
182108.864,1.953,-7.812,-22.461,17.578,0.000,0
182108.868,4.395,-9.766,-26.367,23.438,0.000,0
182108.872,-15.625,-14.648,-26.855,-11.230,0.000,0
182108.876,-36.133,-21.484,-20.508,-35.645,0.000,0
182108.880,-5.859,-18.066,-34.180,0.488,0.000,0
182108.884,-0.488,-22.949,-58.105,4.883,0.000,0
182108.888,-18.066,-19.043,-43.945,-9.277,0.000,0
182108.892,1.465,-13.672,-19.531,-8.301,0.000,0
182108.895,20.996,-16.602,-11.719,-13.184,0.000,0
182108.899,26.367,-24.414,-22.461,-2.441,0.000,0
182108.903,2.930,-31.738,-45.898,-11.230,0.000,0
182108.907,-14.160,-28.809,-52.246,-28.809,0.000,0
182108.911,6.348,-22.461,-28.320,-25.879,0.000,0
182108.915,29.297,-16.602,-17.578,-6.836,0.000,0
182108.919,20.508,-21.973,-34.668,-7.324,0.000,0
182108.923,1.465,-17.090,-36.133,-33.691,0.000,0
182108.927,2.930,-16.602,-35.156,-41.992,0.000,0
182108.931,16.602,-13.672,-28.320,-16.113,0.000,0
182108.935,15.137,-4.883,-16.602,-12.207,0.000,0
182108.938,-7.324,-16.602,-21.973,-31.250,0.000,0
182108.942,-6.836,-24.902,-31.738,-36.133,0.000,0
182108.946,-6.836,-21.484,-37.109,-41.992,0.000,0
182108.950,-7.812,-23.438,-37.598,-28.320,0.000,0
182108.954,4.883,-24.414,-43.457,-11.719,0.000,0
182108.958,-13.672,-20.020,-31.250,-20.020,0.000,0
182108.962,-7.324,-15.625,-16.113,-18.066,0.000,0
182108.966,9.277,-19.043,-24.414,-9.766,0.000,0
182108.970,13.184,-17.578,-28.320,-14.648,0.000,0
182108.974,6.348,-9.277,-19.531,-32.715,0.000,0
182108.978,-9.277,-19.043,-30.273,-41.016,0.000,0
182108.981,14.160,-22.461,-30.762,-12.695,0.000,0
182108.985,33.691,-20.020,-32.715,-3.906,0.000,0
182108.989,19.043,-24.414,-39.062,-22.461,0.000,0
182108.993,-10.742,-33.691,-47.363,-40.527,0.000,0
182108.997,0.488,-30.762,-48.828,-22.949,0.000,0
182109.001,14.648,-17.090,-36.621,-16.602,0.000,0
182109.005,-1.953,-3.906,-23.438,-9.766,0.000,0
182109.009,-4.395,-14.160,-20.996,-18.066,0.000,0
182109.013,-10.742,-28.320,-34.180,-37.598,0.000,0
182109.017,-16.602,-25.879,-31.738,-13.184,0.000,0
182109.020,-23.438,-26.367,-29.785,-4.395,0.000,0
182109.024,-22.461,-28.320,-35.156,-20.508,0.000,0
182109.028,-18.066,-27.344,-36.133,-26.855,0.000,0
182109.032,6.348,-12.695,-42.480,-17.090,0.000,0
182109.036,31.250,-4.883,-30.762,3.418,0.000,0
182109.040,12.207,-19.531,-20.020,-21.973,0.000,0
182109.044,-7.324,-26.855,-33.203,-27.344,0.000,0
182109.048,10.254,-23.438,-30.762,-5.371,0.000,0
182109.052,4.395,-30.273,-27.832,-19.531,0.000,0
182109.056,-14.160,-28.809,-20.996,-32.715,0.000,0
182109.060,4.395,-21.484,-21.484,-34.668,0.000,0
182109.063,11.719,-26.367,-32.227,-25.879,0.000,0
182109.067,-6.836,-26.855,-21.484,-10.742,0.000,0
182109.071,-31.250,-30.273,-37.598,-50.293,0.000,0
182109.075,-23.926,-33.691,-52.246,-65.918,0.000,0
182109.079,-4.883,-26.367,-28.809,-29.785,0.000,0
182109.083,-8.301,-27.832,-19.531,-11.230,0.000,0
182109.087,-5.371,-30.762,-25.391,-34.668,0.000,0
182109.091,-23.926,-34.180,-29.785,-62.500,0.000,0
182109.095,-19.531,-29.297,-26.367,-32.227,0.000,0
182109.099,-12.207,-20.508,-26.367,-1.465,0.000,0
182109.103,-18.066,-20.020,-30.273,-6.836,0.000,0
182109.106,-9.277,-13.672,-18.066,-35.645,0.000,0
182109.110,-7.812,-5.859,-11.230,-40.527,0.000,0
182109.114,9.277,1.465,-4.883,1.465,0.000,0
182109.118,6.348,-14.648,-28.809,6.836,0.000,0
182109.122,-13.672,-30.273,-49.316,-39.551,0.000,0
182109.126,-13.672,-28.809,-40.039,-55.176,0.000,0
182109.130,-9.766,-30.273,-40.527,-42.480,0.000,0
182109.134,4.883,-29.297,-38.086,-29.785,0.000,0
182109.138,-8.789,-29.297,-30.762,-36.621,0.000,0
182109.142,-31.250,-23.438,-30.762,-41.504,0.000,0
182109.145,-10.742,-16.602,-29.297,-11.230,0.000,0
182109.149,-1.465,-24.414,-31.738,-21.484,0.000,0
182109.153,-2.441,-21.973,-23.926,-25.879,0.000,0
182109.157,-8.789,-17.578,-17.090,-29.297,0.000,0
182109.161,-5.371,-18.066,-19.043,-25.879,0.000,0
182109.165,8.301,-18.555,-22.461,2.441,0.000,0
182109.169,-11.230,-21.484,-22.461,-20.020,0.000,0
182109.173,-35.156,-22.461,-25.879,-47.363,0.000,0
182109.177,-24.414,-25.879,-42.969,-35.645,0.000,0
182109.181,-15.625,-22.949,-39.062,-6.348,0.000,0
182109.185,-19.531,-20.020,-23.926,0.488,0.000,0
182109.188,-33.203,-23.926,-27.344,-31.250,0.000,0
182109.192,-29.297,-21.973,-35.156,-30.273,0.000,0
182109.196,-15.137,-25.391,-20.996,-2.930,0.000,0
182109.200,-7.812,-24.902,-19.531,-8.789,0.000,0
182109.204,-21.484,-24.902,-34.180,-28.809,0.000,0
182109.208,-25.879,-30.762,-42.969,-45.898,0.000,0
182109.212,11.719,-24.414,-23.438,-24.414,0.000,0
182109.216,5.859,-11.230,-5.371,5.859,0.000,0
182109.220,-17.090,-15.137,-21.973,4.883,0.000,0
182109.224,-13.672,-23.438,-34.180,-22.949,0.000,0
182109.228,-15.137,-28.809,-29.785,-30.273,0.000,0
182109.231,-12.695,-29.297,-41.504,-9.766,0.000,0
182109.235,-4.395,-26.855,-41.504,-31.250,0.000,0
182109.239,-2.441,-21.973,-29.785,-33.203,0.000,0
182109.243,-12.207,-34.668,-35.156,-20.996,0.000,0
182109.247,-15.625,-43.457,-40.527,-29.297,0.000,0
182109.251,-24.414,-37.109,-45.410,-36.133,0.000,0
182109.255,-39.551,-37.598,-44.922,-42.969,0.000,0
182109.259,-22.949,-32.227,-40.039,-27.344,0.000,0
182109.263,-5.859,-32.227,-45.410,-23.438,0.000,0
182109.267,-7.324,-32.715,-36.133,-34.668,0.000,0
182109.270,-10.254,-24.414,-25.391,-17.578,0.000,0
182109.274,-4.883,-22.461,-36.621,-14.160,0.000,0
182109.278,10.254,-24.414,-33.691,-12.207,0.000,0
182109.282,4.395,-26.855,-24.902,-8.789,0.000,0
