timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
38300.921,-217.773,-218.262,-10.742,-229.004,0.000,0
38300.925,-238.770,-250.977,-15.625,-229.492,0.000,0
38300.929,-238.281,-242.676,-45.898,-250.977,0.000,0
38300.933,-266.113,-233.887,-51.270,-278.320,0.000,0
38300.937,-281.250,-252.930,-31.250,-288.086,0.000,0
38300.940,-270.996,-253.906,-41.504,-251.953,0.000,0
38300.944,-272.461,-251.465,-76.660,-248.535,0.000,0
38300.948,-274.414,-249.023,-106.934,-263.184,0.000,0
38300.952,-278.320,-254.395,-128.906,-264.160,0.000,0
38300.956,-304.199,-311.035,-151.367,-322.266,0.000,0
38300.960,-318.359,-330.078,-158.691,-383.789,0.000,0
38300.964,-293.945,-306.152,-154.297,-342.773,0.000,0
38300.968,-283.203,-310.059,-169.922,-289.551,0.000,0
38300.972,-281.738,-310.059,-192.871,-270.508,0.000,0
38300.976,-268.066,-290.527,-192.871,-291.992,0.000,0
38300.979,-260.742,-275.391,-174.805,-289.551,0.000,0
38300.983,-262.695,-277.832,-188.965,-238.281,0.000,0
38300.987,-262.207,-271.973,-210.938,-218.262,0.000,0
38300.991,-240.723,-239.746,-216.309,-241.211,0.000,0
38300.995,-224.609,-220.215,-214.844,-292.480,0.000,0
38300.999,-205.566,-230.469,-202.637,-219.238,0.000,0
38301.003,-193.359,-234.375,-205.566,-185.547,0.000,0
38301.007,-218.750,-222.656,-225.586,-233.398,0.000,0
38301.011,-215.820,-212.402,-224.609,-248.535,0.000,0
38301.015,-198.730,-212.891,-222.656,-219.727,0.000,0
38301.019,-184.570,-197.266,-223.633,-179.199,0.000,0
38301.022,-180.176,-190.918,-212.402,-177.246,0.000,0
38301.026,-187.500,-188.477,-215.332,-241.211,0.000,0
38301.030,-185.059,-162.598,-221.680,-224.121,0.000,0
38301.034,-192.871,-150.391,-224.121,-188.477,0.000,0
38301.038,-191.895,-135.254,-244.629,-170.898,0.000,0
38301.042,-186.035,-142.090,-247.559,-169.922,0.000,0
38301.046,-188.477,-166.016,-244.141,-197.754,0.000,0
38301.050,-203.125,-153.320,-279.297,-182.129,0.000,0
38301.054,-204.590,-158.691,-306.641,-182.617,0.000,0
38301.058,-204.590,-165.039,-316.895,-208.496,0.000,0
38301.062,-202.637,-171.875,-317.383,-209.961,0.000,0
38301.065,-209.473,-187.012,-320.801,-212.402,0.000,0
38301.069,-205.566,-173.340,-342.773,-183.594,0.000,0
38301.073,-190.918,-174.316,-377.441,-199.707,0.000,0
38301.077,-159.180,-155.762,-388.184,-143.555,0.000,0
38301.081,-126.465,-124.023,-368.164,-104.492,0.000,0
38301.085,-139.648,-124.023,-329.590,-128.418,0.000,0
38301.089,-125.000,-110.352,-311.523,-77.637,0.000,0
38301.093,-91.309,-81.055,-316.406,-52.246,0.000,0
38301.097,-70.312,-68.848,-321.289,-71.777,0.000,0
38301.101,-50.293,-75.684,-307.129,-94.238,0.000,0
38301.104,-33.203,-58.594,-298.340,-81.055,0.000,0
38301.108,-14.648,-41.016,-264.160,-7.812,0.000,0
38301.112,-33.203,-66.895,-206.055,-24.902,0.000,0
38301.116,-33.203,-76.660,-118.164,-65.918,0.000,0
38301.120,-10.254,-66.406,15.137,-53.223,0.000,0
38301.124,-27.344,-74.219,95.703,-73.242,0.000,0
38301.128,-28.809,-50.781,93.262,-58.594,0.000,0
38301.132,-0.488,-24.414,84.473,-57.617,0.000,0
38301.136,-17.578,-43.457,79.590,-33.203,0.000,0
38301.140,-3.906,-36.621,71.289,9.277,0.000,0
38301.144,16.602,-18.555,58.594,-14.648,0.000,0
38301.147,3.906,-0.488,30.273,14.648,0.000,0
38301.151,18.066,18.555,12.207,41.992,0.000,0
38301.155,27.832,39.551,-3.418,14.160,0.000,0
38301.159,34.668,50.293,-12.695,0.488,0.000,0
38301.163,39.062,26.367,-20.508,22.461,0.000,0
38301.167,44.922,39.062,-42.969,36.621,0.000,0
38301.171,45.410,50.293,-43.945,30.273,0.000,0
38301.175,16.113,44.922,-48.340,45.898,0.000,0
38301.179,43.945,49.316,-58.594,45.410,0.000,0
38301.183,72.754,30.762,-54.199,12.695,0.000,0
38301.187,42.480,48.340,-66.895,5.859,0.000,0
38301.190,47.852,56.641,-77.148,54.199,0.000,0
38301.194,66.895,47.852,-94.238,97.168,0.000,0
38301.198,64.941,36.621,-101.074,63.477,0.000,0
38301.202,71.777,17.090,-108.398,42.969,0.000,0
38301.206,49.805,22.949,-131.836,28.320,0.000,0
38301.210,36.133,11.230,-148.926,32.715,0.000,0
38301.214,56.641,6.348,-156.250,72.266,0.000,0
38301.218,46.387,-5.859,-174.316,74.219,0.000,0
38301.222,41.504,-21.973,-173.340,53.711,0.000,0
38301.226,50.293,-3.418,-148.926,9.277,0.000,0
38301.229,45.410,8.301,-153.320,37.109,0.000,0
