timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
109714.672,26.367,-74.219,-95.215,82.520,0.000,0
109714.676,19.531,-76.660,-88.867,77.637,0.000,0
109714.680,32.227,-86.914,-59.570,69.336,0.000,0
109714.684,35.645,-85.449,-51.758,67.383,0.000,0
109714.688,17.578,-82.520,-88.379,68.359,0.000,0
109714.691,4.883,-92.285,-101.074,70.312,0.000,0
109714.695,13.184,-79.590,-94.727,77.637,0.000,0
109714.699,21.973,-82.031,-74.707,72.266,0.000,0
109714.703,19.043,-91.309,-66.895,68.848,0.000,0
109714.707,14.648,-73.242,-104.492,77.637,0.000,0
109714.711,9.277,-65.918,-126.465,68.848,0.000,0
109714.715,0.000,-71.289,-94.238,70.312,0.000,0
109714.719,6.348,-80.566,-78.125,78.613,0.000,0
109714.723,18.066,-74.219,-105.957,64.453,0.000,0
109714.727,8.301,-62.012,-106.445,65.430,0.000,0
109714.730,-13.184,-72.754,-83.984,74.219,0.000,0
109714.734,-6.836,-67.871,-99.609,74.219,0.000,0
109714.738,-4.883,-69.336,-125.488,71.289,0.000,0
109714.742,-20.996,-74.707,-135.254,58.594,0.000,0
109714.746,-17.090,-75.684,-98.145,59.570,0.000,0
109714.750,-5.859,-74.707,-72.754,70.801,0.000,0
109714.754,-9.277,-64.453,-123.535,70.801,0.000,0
109714.758,-9.277,-71.777,-127.441,53.223,0.000,0
109714.762,-1.465,-75.684,-86.914,45.410,0.000,0
109714.766,-10.254,-64.453,-99.121,58.594,0.000,0
109714.770,-5.371,-60.059,-132.812,62.988,0.000,0
109714.773,0.000,-60.547,-139.648,60.059,0.000,0
109714.777,-18.066,-67.871,-94.727,54.199,0.000,0
109714.781,-20.020,-70.801,-63.965,54.199,0.000,0
109714.785,-11.719,-64.941,-99.609,57.617,0.000,0
109714.789,-5.859,-61.523,-129.883,62.012,0.000,0
109714.793,-0.488,-54.199,-94.727,76.660,0.000,0
109714.797,0.977,-56.152,-55.664,71.289,0.000,0
109714.801,-6.836,-56.641,-69.336,57.617,0.000,0
109714.805,-9.766,-63.477,-82.031,69.824,0.000,0
109714.809,-15.137,-66.895,-86.914,73.730,0.000,0
109714.813,-18.066,-48.828,-95.215,68.848,0.000,0
109714.816,-7.324,-54.199,-94.238,62.500,0.000,0
109714.820,-11.719,-74.219,-104.492,49.805,0.000,0
109714.824,-20.508,-67.871,-124.512,48.340,0.000,0
109714.828,-17.578,-60.547,-116.211,52.246,0.000,0
109714.832,-14.648,-74.707,-94.238,59.570,0.000,0
109714.836,-8.301,-70.801,-94.238,66.406,0.000,0
109714.840,-4.395,-61.523,-98.145,59.570,0.000,0
109714.844,1.953,-54.688,-97.656,58.105,0.000,0
109714.848,10.254,-49.805,-65.430,70.801,0.000,0
109714.852,10.254,-48.828,-70.801,72.266,0.000,0
109714.855,4.883,-56.152,-105.957,66.406,0.000,0
109714.859,4.395,-62.012,-102.539,53.711,0.000,0
109714.863,2.930,-60.059,-75.684,47.363,0.000,0
109714.867,4.883,-62.012,-76.660,59.570,0.000,0
109714.871,0.000,-65.918,-114.746,69.336,0.000,0
109714.875,-16.113,-69.336,-125.000,58.594,0.000,0
109714.879,-17.578,-75.684,-70.312,44.922,0.000,0
109714.883,-9.766,-75.684,-62.012,51.758,0.000,0
109714.887,-11.719,-70.801,-118.652,51.758,0.000,0
109714.891,-9.766,-65.430,-129.395,58.105,0.000,0
109714.895,2.441,-59.570,-99.609,70.312,0.000,0
109714.898,9.766,-60.547,-75.195,61.523,0.000,0
109714.902,13.184,-50.781,-108.887,62.500,0.000,0
109714.906,7.812,-60.059,-138.672,66.895,0.000,0
109714.910,-0.977,-66.895,-113.281,68.359,0.000,0
109714.914,-2.930,-55.176,-105.469,76.660,0.000,0
109714.918,5.371,-62.500,-117.188,68.359,0.000,0
109714.922,-6.348,-62.012,-149.414,63.477,0.000,0
109714.926,-12.695,-63.965,-146.484,64.941,0.000,0
109714.930,-7.324,-72.266,-122.070,62.012,0.000,0
109714.934,3.418,-63.965,-144.043,67.871,0.000,0
109714.938,6.836,-63.477,-158.203,70.312,0.000,0
109714.941,0.977,-65.430,-160.156,69.336,0.000,0
109714.945,4.395,-60.059,-147.461,69.336,0.000,0
109714.949,8.789,-60.547,-136.230,67.871,0.000,0
109714.953,14.160,-56.152,-146.484,67.383,0.000,0
109714.957,19.043,-53.711,-128.418,64.453,0.000,0
109714.961,28.809,-38.574,-101.562,78.125,0.000,0
109714.965,34.668,-32.715,-88.867,77.637,0.000,0
109714.969,37.598,-38.086,-99.121,80.566,0.000,0
109714.973,27.832,-41.016,-136.719,76.660,0.000,0
109714.977,31.738,-47.852,-125.488,58.594,0.000,0
109714.980,34.668,-38.086,-100.098,61.035,0.000,0
109714.984,26.367,-37.109,-113.770,66.406,0.000,0
109714.988,26.855,-46.875,-132.324,62.988,0.000,0
109714.992,26.855,-45.898,-142.578,65.918,0.000,0
109714.996,38.086,-53.223,-104.004,63.965,0.000,0
109715.000,36.133,-45.898,-90.820,60.547,0.000,0
109715.004,21.484,-27.344,-141.602,60.059,0.000,0
109715.008,19.043,-37.109,-156.250,56.641,0.000,0
109715.012,18.555,-39.062,-129.883,57.129,0.000,0
109715.016,9.766,-40.039,-110.352,50.293,0.000,0
109715.020,3.418,-45.898,-134.277,51.758,0.000,0
109715.023,12.695,-23.438,-172.363,67.383,0.000,0
109715.027,20.508,-13.184,-158.691,66.895,0.000,0
109715.031,21.484,-21.973,-118.164,67.871,0.000,0
109715.035,18.555,-38.086,-117.676,49.805,0.000,0
109715.039,18.555,-34.180,-169.434,24.414,0.000,0
109715.043,21.484,-23.926,-174.316,29.785,0.000,0
109715.047,18.555,-33.203,-143.066,36.621,0.000,0
109715.051,11.719,-31.738,-156.738,37.598,0.000,0
109715.055,-8.789,-42.969,-179.688,33.203,0.000,0
109715.059,-2.441,-50.781,-168.945,31.250,0.000,0
109715.063,7.324,-33.691,-154.785,35.645,0.000,0
109715.066,-0.977,-37.598,-144.531,25.391,0.000,0
109715.070,-4.883,-41.016,-183.594,13.672,0.000,0
109715.074,-1.465,-40.527,-184.570,15.137,0.000,0
109715.078,4.395,-39.551,-111.816,21.973,0.000,0
109715.082,6.348,-27.832,-117.676,31.250,0.000,0
109715.086,7.812,-29.297,-154.785,29.785,0.000,0
109715.090,1.953,-37.109,-160.156,25.879,0.000,0
109715.094,10.742,-41.504,-119.141,30.273,0.000,0
109715.098,15.625,-41.016,-84.473,30.273,0.000,0
109715.102,6.348,-38.574,-110.352,33.203,0.000,0
109715.105,-0.488,-42.969,-122.559,37.598,0.000,0
109715.109,-4.395,-40.527,-101.562,48.340,0.000,0
109715.113,1.465,-43.457,-88.379,47.852,0.000,0
109715.117,-7.324,-42.480,-95.703,48.340,0.000,0
109715.121,-5.859,-46.875,-93.750,56.152,0.000,0
109715.125,0.000,-49.316,-96.191,67.383,0.000,0
109715.129,1.953,-30.762,-86.426,64.453,0.000,0
109715.133,4.883,-27.344,-55.664,60.059,0.000,0
109715.137,1.465,-29.297,-78.613,62.988,0.000,0
109715.141,6.348,-23.438,-104.004,59.082,0.000,0
109715.145,4.883,-22.461,-76.172,62.012,0.000,0
109715.148,-3.418,-21.973,-51.270,66.895,0.000,0
109715.152,11.230,-23.438,-67.383,67.383,0.000,0
109715.156,13.672,-29.297,-91.797,56.152,0.000,0
109715.160,0.488,-26.367,-81.543,56.641,0.000,0
109715.164,8.789,-20.508,-59.082,55.664,0.000,0
109715.168,9.766,-23.926,-53.711,60.547,0.000,0
109715.172,-2.441,-26.367,-83.008,58.594,0.000,0
109715.176,1.465,-22.461,-83.984,44.922,0.000,0
109715.180,9.277,-22.461,-52.734,52.734,0.000,0
109715.184,9.277,-20.020,-53.711,65.918,0.000,0
109715.188,3.906,-22.461,-93.262,78.613,0.000,0
109715.191,9.766,-24.902,-100.586,73.730,0.000,0
109715.195,20.508,-24.902,-49.805,62.988,0.000,0
109715.199,16.602,-29.297,-44.434,73.242,0.000,0
109715.203,7.812,-35.156,-82.520,76.660,0.000,0
109715.207,5.859,-35.156,-93.262,69.336,0.000,0
109715.211,-0.977,-34.180,-62.012,62.988,0.000,0
109715.215,-3.906,-26.367,-36.621,67.871,0.000,0
109715.219,6.348,-27.344,-64.941,69.824,0.000,0
109715.223,3.906,-45.898,-71.289,70.312,0.000,0
109715.227,-2.441,-26.855,-74.707,74.219,0.000,0
109715.230,-3.418,-25.879,-74.219,64.941,0.000,0
109715.234,-4.395,-41.504,-72.266,65.918,0.000,0
109715.238,-3.906,-43.457,-95.215,67.871,0.000,0
109715.242,5.859,-39.062,-72.266,68.359,0.000,0
109715.246,8.301,-31.738,-53.223,69.824,0.000,0
109715.250,-4.883,-38.574,-78.613,60.059,0.000,0
109715.254,-2.930,-53.711,-76.660,62.988,0.000,0
109715.258,7.324,-42.480,-71.289,68.359,0.000,0
109715.262,11.230,-30.762,-66.406,60.547,0.000,0
109715.266,3.418,-28.809,-67.383,69.824,0.000,0
109715.270,-13.184,-36.621,-87.402,61.523,0.000,0
109715.273,-11.719,-44.922,-79.102,49.316,0.000,0
109715.277,6.836,-35.156,-48.828,55.176,0.000,0
109715.281,20.020,-30.273,-34.180,57.617,0.000,0
109715.285,20.020,-24.902,-61.035,69.824,0.000,0
109715.289,10.254,-28.320,-86.426,69.336,0.000,0
109715.293,13.672,-38.086,-51.270,63.477,0.000,0
109715.297,21.973,-34.668,-42.480,69.336,0.000,0
109715.301,13.672,-40.039,-69.336,64.941,0.000,0
109715.305,6.836,-38.574,-95.215,62.012,0.000,0
109715.309,11.719,-35.645,-75.195,63.477,0.000,0
109715.313,12.207,-42.969,-36.133,56.641,0.000,0
109715.316,10.254,-33.203,-61.523,60.547,0.000,0
109715.320,16.602,-33.691,-96.680,61.523,0.000,0
109715.324,22.949,-46.875,-83.496,60.547,0.000,0
109715.328,13.184,-37.109,-63.965,62.012,0.000,0
109715.332,9.277,-37.598,-64.453,60.547,0.000,0
109715.336,11.719,-32.715,-109.375,62.500,0.000,0
109715.340,9.766,-33.203,-122.559,48.340,0.000,0
109715.344,4.395,-38.574,-78.125,47.852,0.000,0
109715.348,8.301,-41.992,-67.383,49.805,0.000,0
109715.352,22.461,-46.387,-88.867,46.387,0.000,0
109715.355,20.508,-39.551,-104.980,51.270,0.000,0
109715.359,14.160,-46.387,-94.238,49.316,0.000,0
109715.363,11.230,-49.805,-85.449,55.176,0.000,0
109715.367,4.395,-37.598,-101.562,49.316,0.000,0
109715.371,0.977,-40.527,-107.910,40.039,0.000,0
109715.375,-2.930,-42.480,-89.844,49.316,0.000,0
109715.379,7.324,-31.250,-57.617,57.617,0.000,0
109715.383,9.766,-27.344,-75.195,54.688,0.000,0
109715.387,-15.137,-33.203,-100.586,42.480,0.000,0
109715.391,-18.066,-39.551,-65.430,47.363,0.000,0
109715.395,-6.836,-20.020,-40.039,60.059,0.000,0
109715.398,-3.418,-9.277,-69.336,57.129,0.000,0
109715.402,-7.812,-21.484,-99.609,55.664,0.000,0
109715.406,-8.301,-33.691,-77.148,60.547,0.000,0
109715.410,-4.883,-37.109,-40.527,46.387,0.000,0
109715.414,3.418,-21.973,-45.410,44.434,0.000,0
109715.418,12.207,-14.648,-86.426,53.711,0.000,0
109715.422,5.371,-22.949,-90.820,62.500,0.000,0
109715.426,7.812,-34.180,-53.223,66.895,0.000,0
109715.430,9.766,-38.574,-43.945,62.500,0.000,0
109715.434,9.277,-32.715,-77.637,66.895,0.000,0
109715.438,3.906,-39.062,-104.492,64.453,0.000,0
109715.441,7.324,-42.969,-91.309,59.082,0.000,0
109715.445,21.973,-30.762,-56.641,66.895,0.000,0
109715.449,26.367,-33.203,-47.363,62.500,0.000,0
109715.453,15.137,-41.016,-73.242,55.664,0.000,0
109715.457,5.859,-36.621,-96.191,57.129,0.000,0
109715.461,14.160,-38.574,-66.895,63.965,0.000,0
109715.465,9.277,-39.551,-56.641,72.754,0.000,0
109715.469,1.465,-46.387,-80.078,72.754,0.000,0
109715.473,10.742,-41.504,-86.426,72.754,0.000,0
109715.477,23.926,-30.273,-76.172,81.055,0.000,0
109715.480,22.949,-40.527,-70.312,72.266,0.000,0
109715.484,16.113,-40.039,-105.469,55.664,0.000,0
109715.488,13.672,-36.133,-142.578,45.410,0.000,0
109715.492,15.137,-38.086,-131.836,38.086,0.000,0
109715.496,15.625,-35.156,-102.539,36.133,0.000,0
109715.500,7.324,-42.969,-134.277,32.227,0.000,0
109715.504,3.906,-50.781,-172.852,30.273,0.000,0
109715.508,7.812,-54.199,-137.695,35.156,0.000,0
109715.512,14.160,-49.805,-95.215,38.574,0.000,0
109715.516,14.648,-40.039,-105.957,41.504,0.000,0
109715.520,6.348,-39.062,-136.719,48.340,0.000,0
109715.523,4.883,-46.875,-150.391,40.039,0.000,0
109715.527,5.859,-46.387,-122.070,24.902,0.000,0
109715.531,3.906,-34.668,-136.230,23.926,0.000,0
109715.535,7.812,-37.598,-167.969,27.344,0.000,0
109715.539,16.602,-39.062,-151.855,33.203,0.000,0
109715.543,5.859,-37.109,-122.070,28.809,0.000,0
109715.547,5.371,-41.016,-126.465,27.344,0.000,0
109715.551,10.742,-36.621,-157.715,25.391,0.000,0
109715.555,-0.488,-42.480,-157.227,22.461,0.000,0
109715.559,6.348,-48.340,-133.789,21.484,0.000,0
109715.563,16.113,-44.922,-130.371,25.391,0.000,0
109715.566,9.766,-46.387,-145.996,26.367,0.000,0
109715.570,1.465,-34.180,-149.902,24.414,0.000,0
109715.574,4.395,-23.926,-136.719,29.297,0.000,0
109715.578,15.137,-19.043,-108.887,32.227,0.000,0
109715.582,11.719,-24.414,-114.746,30.273,0.000,0
109715.586,4.395,-33.691,-136.230,36.133,0.000,0
109715.590,1.465,-26.855,-130.371,28.320,0.000,0
109715.594,2.441,-21.973,-108.398,21.973,0.000,0
109715.598,11.719,-26.855,-104.980,39.062,0.000,0
109715.602,1.465,-37.598,-124.512,35.645,0.000,0
109715.605,0.000,-44.922,-111.328,15.137,0.000,0
109715.609,16.113,-35.645,-72.266,23.438,0.000,0
109715.613,19.043,-33.691,-78.613,32.227,0.000,0
109715.617,0.977,-39.551,-109.375,32.227,0.000,0
109715.621,-5.859,-37.109,-106.934,37.598,0.000,0
109715.625,4.883,-40.527,-55.176,37.598,0.000,0
109715.629,2.441,-37.109,-45.898,35.156,0.000,0
109715.633,-6.836,-42.969,-83.008,25.879,0.000,0
109715.637,-2.930,-35.645,-108.398,35.645,0.000,0
109715.641,0.000,-19.043,-87.402,54.199,0.000,0
109715.645,-4.883,-34.668,-30.273,46.875,0.000,0
109715.648,-8.789,-41.992,-60.547,39.062,0.000,0
109715.652,-6.348,-31.250,-118.164,41.016,0.000,0
109715.656,6.836,-26.367,-91.797,47.852,0.000,0
109715.660,5.371,-34.180,-57.129,55.664,0.000,0
109715.664,-2.930,-52.734,-76.172,48.828,0.000,0
109715.668,-3.418,-56.152,-109.863,35.645,0.000,0
109715.672,-3.418,-46.875,-109.375,40.527,0.000,0
109715.676,-2.930,-45.898,-86.914,50.293,0.000,0
109715.680,-4.395,-36.133,-108.398,40.039,0.000,0
109715.684,-5.859,-45.410,-135.254,23.438,0.000,0
109715.688,-5.859,-55.176,-119.141,39.062,0.000,0
109715.691,-0.488,-45.410,-95.703,56.152,0.000,0
109715.695,5.859,-35.645,-96.680,39.551,0.000,0
109715.699,4.395,-37.109,-121.582,41.016,0.000,0
109715.703,4.395,-51.270,-126.465,37.109,0.000,0
109715.707,12.695,-46.387,-97.168,27.344,0.000,0
109715.711,25.391,-34.668,-92.773,40.527,0.000,0
109715.715,20.996,-35.156,-114.746,41.504,0.000,0
109715.719,2.441,-40.527,-132.812,34.668,0.000,0
109715.723,-0.977,-54.688,-108.887,29.785,0.000,0
109715.727,0.488,-47.852,-81.055,20.508,0.000,0
109715.730,2.930,-31.738,-109.863,17.090,0.000,0
109715.734,5.859,-45.410,-105.957,20.996,0.000,0
109715.738,-1.465,-38.086,-116.211,37.598,0.000,0
109715.742,10.742,-32.715,-109.375,39.551,0.000,0
109715.746,14.648,-44.434,-79.590,29.297,0.000,0
109715.750,11.230,-38.086,-117.188,39.551,0.000,0
109715.754,12.207,-37.598,-132.812,44.922,0.000,0
109715.758,5.859,-32.715,-106.445,33.691,0.000,0
109715.762,7.324,-38.574,-77.637,28.809,0.000,0
109715.766,8.789,-39.062,-97.656,24.414,0.000,0
109715.770,9.277,-17.578,-135.254,26.855,0.000,0
109715.773,19.531,-14.648,-117.188,38.574,0.000,0
109715.777,17.090,-21.973,-90.332,48.828,0.000,0
109715.781,13.672,-33.691,-104.492,46.387,0.000,0
109715.785,21.973,-39.551,-134.277,28.320,0.000,0
109715.789,18.066,-25.879,-140.625,29.785,0.000,0
109715.793,14.160,-25.879,-110.352,40.527,0.000,0
109715.797,4.883,-35.156,-106.445,31.738,0.000,0
109715.801,6.836,-41.992,-139.160,30.273,0.000,0
109715.805,8.301,-48.340,-126.465,26.855,0.000,0
109715.809,16.113,-41.992,-98.633,28.320,0.000,0
109715.813,17.090,-51.270,-92.773,41.504,0.000,0
109715.816,3.906,-55.176,-126.465,40.039,0.000,0
109715.820,8.301,-45.410,-135.254,40.039,0.000,0
109715.824,9.766,-47.852,-90.820,40.039,0.000,0
109715.828,1.465,-41.016,-92.773,42.969,0.000,0
109715.832,11.230,-34.180,-125.488,50.781,0.000,0
109715.836,20.508,-49.805,-109.375,47.363,0.000,0
109715.840,15.625,-47.852,-94.238,44.922,0.000,0
109715.844,19.043,-37.598,-99.121,44.434,0.000,0
109715.848,12.695,-45.410,-107.910,46.387,0.000,0
109715.852,4.883,-49.805,-122.559,51.758,0.000,0
109715.855,9.277,-58.594,-112.305,52.246,0.000,0
109715.859,13.184,-48.828,-90.820,55.664,0.000,0
109715.863,8.789,-39.062,-84.473,68.359,0.000,0
109715.867,-2.930,-42.480,-112.305,60.059,0.000,0
109715.871,-0.977,-46.387,-119.629,56.641,0.000,0
109715.875,7.812,-41.016,-97.168,48.340,0.000,0
109715.879,11.719,-35.645,-82.031,39.062,0.000,0
109715.883,5.371,-38.086,-93.750,43.945,0.000,0
109715.887,-6.348,-37.109,-117.676,41.504,0.000,0
109715.891,-10.742,-30.273,-119.629,52.734,0.000,0
109715.895,-13.672,-27.832,-98.145,55.176,0.000,0
109715.898,-3.418,-38.086,-99.121,51.270,0.000,0
109715.902,1.465,-39.062,-107.910,49.316,0.000,0
109715.906,3.906,-27.344,-95.703,40.527,0.000,0
109715.910,6.348,-26.367,-70.801,45.410,0.000,0
109715.914,-9.766,-30.273,-84.473,40.527,0.000,0
109715.918,-14.160,-32.227,-125.977,29.785,0.000,0
109715.922,-8.789,-29.785,-111.816,38.086,0.000,0
109715.926,-5.371,-32.715,-74.219,35.645,0.000,0
109715.930,-0.488,-31.250,-67.383,45.898,0.000,0
109715.934,-17.090,-31.738,-117.188,36.621,0.000,0
109715.938,-11.719,-44.922,-110.352,15.625,0.000,0
109715.941,1.953,-43.945,-50.293,22.461,0.000,0
109715.945,-1.953,-27.344,-82.031,26.855,0.000,0
109715.949,1.465,-25.879,-120.605,28.320,0.000,0
109715.953,10.742,-28.809,-112.305,41.016,0.000,0
109715.957,15.625,-29.785,-56.641,52.734,0.000,0
109715.961,10.742,-33.203,-57.617,49.316,0.000,0
109715.965,7.812,-31.738,-121.094,47.363,0.000,0
109715.969,15.137,-32.715,-118.652,48.340,0.000,0
109715.973,14.648,-33.691,-85.449,47.363,0.000,0
109715.977,20.996,-37.598,-76.172,41.016,0.000,0
109715.980,23.926,-32.715,-86.914,31.738,0.000,0
109715.984,15.137,-19.043,-108.398,31.738,0.000,0
109715.988,21.973,-20.508,-86.914,46.387,0.000,0
109715.992,26.855,-26.855,-71.289,51.270,0.000,0
109715.996,14.648,-32.227,-87.891,40.527,0.000,0
109716.000,12.207,-35.645,-104.980,40.039,0.000,0
109716.004,22.949,-30.273,-107.422,53.711,0.000,0
109716.008,29.297,-24.414,-71.777,62.500,0.000,0
109716.012,33.691,-13.672,-81.543,58.594,0.000,0
109716.016,30.273,-22.461,-98.633,57.617,0.000,0
