timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
110987.183,-19.531,-59.570,-243.652,189.453,0.000,0
110987.187,-4.395,-85.938,11.230,149.902,0.000,0
110987.191,48.828,-41.992,-285.156,156.250,0.000,0
110987.195,56.641,-4.883,-744.141,187.500,0.000,0
110987.198,10.254,-60.059,-218.750,125.000,0.000,0
110987.202,3.906,-90.332,127.441,79.590,0.000,0
110987.206,83.984,-14.160,-680.664,148.926,0.000,0
110987.210,127.930,-4.395,-942.383,123.535,0.000,0
110987.214,84.961,-45.898,-322.266,64.941,0.000,0
110987.218,26.367,-107.422,237.305,33.691,0.000,0
110987.222,100.586,-67.871,-402.344,73.242,0.000,0
110987.226,111.816,-13.184,-721.191,107.910,0.000,0
110987.230,6.348,-66.406,-201.660,21.973,0.000,0
110987.234,-24.414,-113.281,-9.766,-34.180,0.000,0
110987.238,-0.488,-104.980,-218.262,-18.066,0.000,0
110987.241,54.199,-41.992,-751.465,47.363,0.000,0
110987.245,60.547,-47.363,-784.668,66.406,0.000,0
110987.249,5.371,-138.672,-93.750,-30.762,0.000,0
110987.253,-3.418,-159.668,91.797,-53.223,0.000,0
110987.257,67.871,-70.312,-607.910,64.941,0.000,0
110987.261,115.234,-41.992,-825.195,75.195,0.000,0
110987.265,99.121,-104.980,-463.379,-34.180,0.000,0
110987.269,73.242,-160.156,113.281,-133.789,0.000,0
110987.273,118.164,-84.961,-358.398,-81.543,0.000,0
110987.277,151.855,-9.766,-985.352,3.418,0.000,0
110987.280,116.699,-57.617,-748.047,-18.066,0.000,0
110987.284,93.750,-126.953,-269.531,-77.148,0.000,0
110987.288,88.379,-140.625,-158.203,-94.727,0.000,0
110987.292,145.508,-71.289,-811.523,-40.039,0.000,0
110987.296,150.391,-64.453,-816.406,-30.762,0.000,0
110987.300,90.332,-139.160,-264.160,-104.980,0.000,0
110987.304,79.102,-134.766,-262.695,-103.516,0.000,0
110987.308,79.590,-97.656,-396.484,-77.148,0.000,0
110987.312,89.844,-65.918,-773.438,-63.965,0.000,0
110987.316,57.617,-84.961,-633.789,-72.266,0.000,0
110987.320,27.832,-119.141,-250.000,-91.797,0.000,0
110987.323,68.359,-84.473,-706.055,-54.199,0.000,0
110987.327,14.160,-101.562,-762.695,-77.637,0.000,0
110987.331,-51.758,-121.582,-218.262,-90.820,0.000,0
110987.335,-56.641,-101.562,-296.387,-60.059,0.000,0
110987.339,-38.086,-67.871,-904.785,-6.836,0.000,0
110987.343,-39.551,-65.430,-1000.000,66.406,0.000,0
110987.347,-121.094,-140.625,-193.848,77.148,0.000,0
110987.351,-137.207,-145.020,0.488,58.105,0.000,0
110987.355,-58.105,-52.246,-838.867,121.582,0.000,0
110987.359,-43.945,-28.809,-1000.000,148.926,0.000,0
110987.363,-86.914,-83.496,-637.695,94.238,0.000,0
110987.366,-145.508,-132.324,-97.168,14.160,0.000,0
110987.370,-137.207,-99.609,-562.012,-6.836,0.000,0
110987.374,-91.797,-51.758,-1000.000,26.367,0.000,0
110987.378,-128.418,-73.730,-735.352,12.695,0.000,0
110987.382,-158.203,-130.371,-257.812,-46.387,0.000,0
110987.386,-139.648,-137.695,-241.211,-111.328,0.000,0
