timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
191213.223,17.090,21.973,31.250,15.625,34.668,0
191213.227,20.020,22.949,34.668,38.086,88.379,0
191213.231,27.344,27.832,29.785,31.738,52.246,0
191213.235,21.973,31.738,23.438,10.742,7.812,0
191213.239,17.578,30.273,36.621,20.020,41.016,0
191213.243,26.367,27.344,36.621,45.410,20.508,0
191213.247,31.250,32.227,29.297,36.621,11.719,0
191213.250,28.320,32.715,34.180,10.254,-11.230,0
191213.254,24.414,27.832,32.227,10.742,-24.902,0
191213.258,27.344,27.832,30.762,30.273,39.062,0
191213.262,32.227,29.297,37.109,40.527,63.965,0
191213.266,27.832,25.391,42.969,19.531,27.344,0
191213.270,28.320,25.879,43.457,13.184,19.531,0
191213.274,32.715,30.762,45.410,38.086,0.977,0
191213.278,30.273,26.855,36.133,45.898,36.621,0
191213.282,23.926,26.367,27.344,24.902,20.996,0
191213.286,20.020,28.320,31.738,12.695,-17.090,0
191213.289,18.066,20.020,37.109,23.438,-20.508,0
191213.293,20.508,20.508,33.203,41.016,15.137,0
191213.297,29.297,27.344,32.715,36.133,45.410,0
191213.301,29.785,24.902,36.133,15.625,10.254,0
191213.305,21.973,34.668,45.410,16.113,-32.227,0
191213.309,17.090,46.387,37.598,31.738,25.879,0
191213.313,16.602,40.527,21.973,31.738,66.895,0
191213.317,14.648,32.715,25.391,13.184,15.625,0
191213.321,10.742,32.227,26.367,5.371,34.180,0
191213.325,16.113,30.762,29.297,25.879,72.754,0
191213.329,30.273,26.855,17.578,44.434,108.887,0
191213.332,40.039,32.715,10.742,26.367,67.383,0
191213.336,26.367,36.621,32.715,10.254,31.250,0
191213.340,2.441,29.785,51.758,15.137,73.242,0
191213.344,7.812,21.973,49.805,34.180,117.188,0
191213.348,15.625,17.578,40.039,28.809,83.984,0
191213.352,14.648,27.344,35.645,9.277,16.113,0
191213.356,12.695,28.809,34.180,15.137,41.504,0
191213.360,12.207,19.043,33.203,37.109,114.746,0
191213.364,15.625,20.996,32.715,27.832,104.492,0
191213.368,15.137,27.832,35.156,-2.441,31.738,0
191213.372,11.719,27.344,34.668,-1.953,13.672,0
191213.375,15.137,22.949,29.297,22.949,40.527,0
191213.379,24.414,26.367,26.855,31.250,58.105,0
191213.383,18.066,28.809,28.320,12.695,-14.160,0
191213.387,8.301,28.809,35.645,4.395,-61.523,0
191213.391,8.789,28.809,42.480,23.438,13.184,0
191213.395,21.484,18.066,37.109,31.738,23.926,0
