timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
159130.596,4.395,-12.695,-40.039,4.395,0.000,0
159130.599,13.672,-14.160,-45.898,6.836,0.000,0
159130.603,6.348,-7.324,-13.184,-16.113,0.000,0
159130.607,-11.719,-8.301,-7.324,-34.668,0.000,0
159130.611,-23.926,-12.207,-23.438,-24.902,0.000,0
159130.615,-34.180,-10.254,-21.484,-36.621,0.000,0
159130.619,-37.109,-15.625,-12.207,-44.922,0.000,0
159130.623,-19.043,-17.090,-7.812,-30.273,0.000,0
159130.627,-20.020,-19.043,-27.344,-39.551,0.000,0
159130.631,-26.855,-16.602,-31.250,-34.668,0.000,0
159130.635,-19.043,-17.090,-33.203,-20.020,0.000,0
159130.638,-14.648,-23.926,-40.039,-21.973,0.000,0
159130.642,-17.578,-27.344,-18.066,-32.715,0.000,0
159130.646,-23.438,-27.832,-19.043,-33.203,0.000,0
159130.650,-25.879,-20.996,-39.062,-34.180,0.000,0
159130.654,-25.879,-23.926,-38.574,-20.996,0.000,0
159130.658,-23.926,-24.902,-35.156,-3.906,0.000,0
159130.662,-21.484,-20.020,-7.812,-18.066,0.000,0
159130.666,-23.926,-20.996,-12.695,-30.273,0.000,0
159130.670,-20.020,-20.508,-49.316,-22.461,0.000,0
159130.674,-12.695,-18.555,-65.430,-15.137,0.000,0
159130.678,-22.949,-21.484,-46.387,-16.602,0.000,0
159130.681,-25.879,-25.879,-17.090,-25.391,0.000,0
159130.685,-26.367,-21.484,-25.391,-34.180,0.000,0
159130.689,-24.902,-20.996,-37.109,-24.902,0.000,0
159130.693,-17.578,-22.461,-30.762,-11.719,0.000,0
159130.697,-22.949,-16.113,-43.457,-4.883,0.000,0
159130.701,-16.602,-19.531,-30.762,-14.160,0.000,0
159130.705,-19.043,-22.949,-13.672,-18.066,0.000,0
159130.709,-30.273,-18.555,-32.227,-9.766,0.000,0
159130.713,-24.902,-24.414,-47.363,-9.766,0.000,0
159130.717,-20.996,-28.809,-64.453,-14.648,0.000,0
159130.721,-24.414,-24.902,-37.109,-21.973,0.000,0
159130.724,-26.367,-26.367,-3.418,-23.438,0.000,0
159130.728,-23.926,-25.879,-20.020,-20.996,0.000,0
159130.732,-20.996,-25.391,-40.527,-20.020,0.000,0
159130.736,-22.461,-22.949,-39.062,-15.137,0.000,0
159130.740,-19.531,-21.484,-13.184,-20.996,0.000,0
159130.744,-15.137,-25.879,-13.184,-22.949,0.000,0
159130.748,-12.207,-16.113,-40.527,-9.766,0.000,0
159130.752,-10.254,-8.789,-28.320,-13.672,0.000,0
159130.756,-16.113,-15.625,-18.066,-18.066,0.000,0
159130.760,-12.207,-20.020,-24.414,-23.438,0.000,0
159130.763,-7.812,-20.996,-13.672,-30.273,0.000,0
159130.767,-21.484,-21.973,-6.836,-22.461,0.000,0
159130.771,-26.855,-25.391,-16.113,-11.719,0.000,0
159130.775,-16.602,-26.855,-41.504,-5.859,0.000,0
159130.779,-11.719,-21.973,-26.367,-13.672,0.000,0
159130.783,-17.578,-20.020,-16.602,-23.438,0.000,0
159130.787,-16.113,-15.625,-38.574,-14.160,0.000,0
159130.791,-4.883,-14.648,-32.227,-3.906,0.000,0
159130.795,0.000,-14.160,-24.902,1.953,0.000,0
159130.799,-4.395,-14.648,-24.902,-3.418,0.000,0
159130.803,-3.906,-20.020,-22.949,-13.184,0.000,0
159130.806,-10.254,-17.090,-27.344,-14.160,0.000,0
159130.810,-14.160,-20.996,-51.270,-12.695,0.000,0
159130.814,-19.531,-22.461,-37.109,-13.184,0.000,0
159130.818,-22.949,-18.555,-26.367,-14.648,0.000,0
159130.822,-16.113,-15.137,-27.344,-23.926,0.000,0
159130.826,-15.625,-16.113,-7.812,-32.227,0.000,0
159130.830,-15.625,-18.066,-14.160,-37.598,0.000,0
159130.834,-13.672,-16.113,-43.945,-24.414,0.000,0
159130.838,-7.812,-19.043,-41.992,-6.348,0.000,0
159130.842,-7.324,-20.508,-17.090,-12.207,0.000,0
159130.846,-12.207,-13.672,-20.020,-14.648,0.000,0
159130.849,-12.695,-11.719,-36.621,-4.395,0.000,0
159130.853,-12.207,-15.137,-52.246,-6.348,0.000,0
159130.857,-14.160,-10.742,-27.832,-8.789,0.000,0
159130.861,-9.766,-8.301,11.719,-15.137,0.000,0
159130.865,-9.277,-13.672,-23.926,-20.508,0.000,0
159130.869,-14.648,-15.625,-39.551,-21.973,0.000,0
159130.873,-17.578,-13.184,-32.227,-10.254,0.000,0
159130.877,-19.531,-15.625,-36.621,-5.371,0.000,0
159130.881,-18.066,-16.602,-22.949,-21.973,0.000,0
159130.885,-18.066,-16.602,-26.367,-13.672,0.000,0
159130.888,-20.996,-22.949,-45.898,-9.766,0.000,0
159130.892,-16.113,-20.020,-40.527,-15.137,0.000,0
159130.896,-13.184,-17.578,-30.273,-13.184,0.000,0
159130.900,-19.043,-22.949,-42.969,-29.297,0.000,0
159130.904,-28.809,-26.367,-31.250,-34.180,0.000,0
159130.908,-28.320,-20.996,-20.020,-24.414,0.000,0
159130.912,-24.414,-17.578,-41.504,-18.555,0.000,0
159130.916,-30.273,-20.996,-46.387,-16.602,0.000,0
159130.920,-28.809,-19.043,-27.344,-26.367,0.000,0
