timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
159523.502,-19.531,-23.926,-31.738,-14.648,0.000,0
159523.506,-23.438,-22.949,-16.602,-21.973,0.000,0
159523.510,-26.367,-23.438,-32.715,-19.531,0.000,0
159523.513,-26.855,-17.578,-52.246,-17.578,0.000,0
159523.517,-20.996,-18.555,-42.969,-32.715,0.000,0
159523.521,-19.531,-21.973,-21.973,-39.551,0.000,0
159523.525,-24.414,-18.555,-14.160,-38.574,0.000,0
159523.529,-15.625,-15.625,-35.156,-42.480,0.000,0
159523.533,-9.766,-19.043,-29.785,-34.180,0.000,0
159523.537,-19.531,-19.531,-24.414,-10.742,0.000,0
159523.541,-26.855,-17.090,-30.273,-10.742,0.000,0
159523.545,-22.461,-20.020,-22.461,-33.203,0.000,0
159523.549,-18.066,-17.578,-26.367,-40.039,0.000,0
159523.553,-21.973,-17.090,-31.250,-33.203,0.000,0
159523.556,-20.020,-20.508,-28.320,-32.227,0.000,0
159523.560,-16.602,-21.973,-33.203,-33.691,0.000,0
159523.564,-23.926,-20.020,-25.879,-41.504,0.000,0
159523.568,-26.855,-19.043,-24.902,-39.551,0.000,0
159523.572,-32.227,-25.391,-32.227,-30.762,0.000,0
159523.576,-31.738,-23.926,-54.688,-26.855,0.000,0
159523.580,-23.926,-20.508,-49.316,-30.762,0.000,0
159523.584,-31.738,-22.949,-19.531,-30.762,0.000,0
159523.588,-31.738,-23.438,-40.039,-13.672,0.000,0
159523.592,-24.902,-15.137,-53.223,-17.090,0.000,0
159523.596,-30.273,-13.672,-38.574,-14.648,0.000,0
159523.599,-32.715,-13.672,-32.227,-6.348,0.000,0
159523.603,-30.762,-10.742,-25.391,-19.531,0.000,0
159523.607,-28.320,-12.695,-19.043,-36.621,0.000,0
159523.611,-26.367,-10.742,-22.461,-27.344,0.000,0
159523.615,-24.414,-11.719,-25.879,-17.090,0.000,0
159523.619,-20.020,-19.043,-39.551,-20.508,0.000,0
159523.623,-18.066,-18.066,-32.227,-25.391,0.000,0
159523.627,-23.926,-14.160,-16.113,-32.715,0.000,0
159523.631,-24.902,-17.578,-20.508,-15.625,0.000,0
159523.635,-16.602,-12.207,-24.414,-13.184,0.000,0
159523.638,-8.301,-10.254,-25.391,-11.719,0.000,0
159523.642,-11.719,-20.996,-19.531,-17.090,0.000,0
159523.646,-16.602,-24.414,-20.508,-30.762,0.000,0
159523.650,-12.695,-20.996,-38.086,-25.391,0.000,0
159523.654,-8.301,-22.949,-44.922,-27.832,0.000,0
159523.658,-12.695,-17.578,-28.320,-11.230,0.000,0
159523.662,-21.484,-17.090,-18.066,-11.230,0.000,0
159523.666,-22.461,-22.949,-31.250,-35.645,0.000,0
159523.670,-15.625,-21.484,-36.621,-24.414,0.000,0
159523.674,-25.391,-22.461,-15.137,-20.508,0.000,0
159523.678,-38.574,-16.602,-25.879,-16.602,0.000,0
159523.681,-32.227,-17.578,-25.391,-31.250,0.000,0
