timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
40212.073,2.930,13.184,-7.324,-41.992,0.000,0
40212.077,-5.859,4.883,-12.695,-35.156,0.000,0
40212.081,0.488,3.906,-16.602,-38.574,0.000,0
40212.085,4.883,9.766,-11.230,-40.039,0.000,0
40212.089,-6.836,7.324,-17.090,-42.969,0.000,0
40212.093,-6.348,8.301,-22.949,-38.086,0.000,0
40212.097,2.441,5.859,-16.602,-30.273,0.000,0
40212.100,1.953,4.395,-15.625,-21.484,0.000,0
40212.104,-7.324,6.836,-15.137,-21.973,0.000,0
40212.108,6.348,8.301,-10.742,-38.574,0.000,0
40212.112,14.160,8.301,-20.508,-36.133,0.000,0
40212.116,19.043,8.789,-22.461,-26.367,0.000,0
40212.120,23.438,9.766,-13.672,-34.668,0.000,0
40212.124,26.855,10.254,-15.137,-39.551,0.000,0
40212.128,28.320,6.836,-18.066,-48.340,0.000,0
40212.132,25.391,1.953,-20.996,-51.270,0.000,0
40212.136,20.996,1.465,-28.320,-39.551,0.000,0
40212.139,9.766,3.418,-30.762,-26.367,0.000,0
40212.143,15.625,5.859,-28.320,-27.832,0.000,0
40212.147,11.230,9.766,-20.508,-40.527,0.000,0
40212.151,-11.230,8.301,-17.090,-41.992,0.000,0
40212.155,4.883,7.812,-17.090,-34.668,0.000,0
40212.159,3.906,6.836,-18.066,-36.133,0.000,0
40212.163,-16.602,0.488,-21.973,-49.316,0.000,0
40212.167,-8.789,1.953,-24.414,-57.129,0.000,0
40212.171,-14.648,3.418,-24.414,-44.922,0.000,0
40212.175,-16.113,4.395,-22.461,-38.574,0.000,0
40212.179,-19.043,9.766,-23.438,-40.039,0.000,0
40212.182,-28.809,8.789,-24.902,-43.457,0.000,0
40212.186,-26.855,9.277,-24.414,-48.828,0.000,0
40212.190,-32.227,13.672,-17.578,-46.875,0.000,0
40212.194,-45.410,8.301,-20.508,-44.434,0.000,0
40212.198,-47.852,1.465,-24.902,-46.875,0.000,0
40212.202,-47.363,0.977,-23.926,-44.434,0.000,0
40212.206,-46.387,-8.789,-31.250,-57.617,0.000,0
40212.210,-48.340,-9.277,-23.926,-64.941,0.000,0
40212.214,-39.062,0.977,-14.648,-53.223,0.000,0
40212.218,-32.715,-4.395,-28.320,-51.758,0.000,0
40212.222,-48.828,-11.230,-31.738,-58.105,0.000,0
40212.225,-50.293,-7.324,-25.391,-56.152,0.000,0
40212.229,-32.227,1.465,-22.949,-36.621,0.000,0
40212.233,-38.086,0.488,-26.367,-41.016,0.000,0
40212.237,-52.246,-0.488,-28.320,-54.688,0.000,0
40212.241,-47.852,1.465,-24.414,-63.965,0.000,0
40212.245,-29.785,0.000,-18.555,-71.289,0.000,0
40212.249,-32.227,-1.953,-16.602,-56.152,0.000,0
40212.253,-44.434,-0.977,-16.113,-42.969,0.000,0
40212.257,-38.086,0.977,-15.137,-40.527,0.000,0
40212.261,-30.273,3.906,-13.184,-46.387,0.000,0
40212.264,-37.598,5.371,-13.184,-51.758,0.000,0
40212.268,-62.988,-4.395,-19.531,-59.082,0.000,0
40212.272,-73.242,-7.324,-29.785,-65.430,0.000,0
40212.276,-57.617,0.977,-28.320,-61.523,0.000,0
40212.280,-69.336,1.953,-20.996,-57.129,0.000,0
