timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
28077.494,-43.457,-42.480,79.590,-73.730,0.000,0
28077.498,-25.391,-37.109,-50.781,-67.871,0.000,0
28077.502,-30.273,-29.785,-31.250,-34.180,0.000,0
28077.506,-46.875,-31.738,4.883,-9.277,0.000,0
28077.510,-40.527,-35.156,-82.520,7.812,0.000,0
28077.514,-61.035,-37.598,-42.480,-32.227,0.000,0
28077.518,-67.383,-36.133,44.434,-64.453,0.000,0
28077.522,-66.895,-31.738,61.035,-30.762,0.000,0
28077.525,-17.578,-28.320,-110.840,-3.418,0.000,0
28077.529,-11.230,-33.691,-164.062,-15.625,0.000,0
28077.533,-44.922,-41.992,39.551,-67.383,0.000,0
28077.537,-33.203,-43.945,23.926,-74.219,0.000,0
28077.541,5.859,-44.434,-151.367,-33.203,0.000,0
28077.545,6.348,-42.969,-206.055,12.695,0.000,0
28077.549,-27.344,-38.574,-104.492,38.086,0.000,0
28077.553,-32.715,-40.039,115.234,-16.113,0.000,0
28077.557,-14.648,-36.621,28.809,1.953,0.000,0
28077.561,-25.879,-28.809,-63.965,52.246,0.000,0
28077.565,-56.641,-27.344,-2.441,29.297,0.000,0
28077.568,-52.246,-35.156,-4.883,28.320,0.000,0
28077.572,-4.395,-35.645,-11.230,-9.277,0.000,0
28077.576,-1.953,-34.668,-18.555,-40.527,0.000,0
28077.580,-39.062,-28.320,-37.598,8.301,0.000,0
28077.584,-24.414,-28.809,-91.309,40.039,0.000,0
28077.588,-0.488,-34.180,-108.887,35.156,0.000,0
28077.592,-29.297,-39.551,10.254,-5.371,0.000,0
28077.596,-64.941,-45.410,-19.043,-9.766,0.000,0
28077.600,-43.945,-45.410,-130.859,5.859,0.000,0
28077.604,-10.742,-43.945,-78.613,-4.395,0.000,0
28077.607,-33.203,-35.645,-18.066,9.277,0.000,0
28077.611,-67.383,-33.203,64.941,-18.066,0.000,0
28077.615,-18.066,-30.762,-48.340,-54.199,0.000,0
28077.619,18.066,-26.367,-74.219,-34.180,0.000,0
28077.623,-1.465,-34.668,25.391,-30.273,0.000,0
28077.627,-6.348,-32.227,-103.516,16.113,0.000,0
28077.631,-13.184,-30.762,-118.652,-2.441,0.000,0
28077.635,11.230,-32.715,-83.984,-56.641,0.000,0
28077.639,21.973,-24.902,-43.945,-31.738,0.000,0
28077.643,3.906,-21.484,0.000,-10.742,0.000,0
28077.647,1.465,-25.391,-127.930,22.949,0.000,0
28077.650,-1.465,-27.344,-56.641,10.742,0.000,0
28077.654,-24.414,-24.902,64.941,-25.879,0.000,0
28077.658,-35.645,-23.926,-39.551,17.578,0.000,0
28077.662,-20.508,-20.996,-105.957,26.367,0.000,0
28077.666,-20.508,-24.414,-107.422,9.277,0.000,0
28077.670,-50.781,-33.691,51.270,-13.672,0.000,0
28077.674,-23.926,-31.250,37.109,-58.594,0.000,0
28077.678,4.395,-19.531,-92.773,-48.340,0.000,0
28077.682,-25.391,-18.555,-40.039,-25.879,0.000,0
28077.686,-32.227,-21.484,-15.137,19.531,0.000,0
28077.690,-13.672,-19.043,-20.996,6.836,0.000,0
28077.693,-10.254,-20.508,-13.672,-44.922,0.000,0
28077.697,-17.090,-16.602,-93.262,10.742,0.000,0
28077.701,-34.180,-15.625,-20.996,32.227,0.000,0
28077.705,-26.367,-30.762,-30.273,3.906,0.000,0
28077.709,-24.414,-41.992,-54.199,-22.949,0.000,0
28077.713,-59.082,-31.738,48.828,-69.824,0.000,0
28077.717,-74.219,-25.391,42.480,-48.340,0.000,0
28077.721,-32.715,-34.668,-30.762,-28.809,0.000,0
28077.725,-21.484,-34.180,-15.137,-39.062,0.000,0
28077.729,-41.016,-34.180,-128.906,-15.137,0.000,0
28077.732,-57.129,-35.645,-50.293,-39.551,0.000,0
28077.736,-27.344,-26.855,-64.453,-1.465,0.000,0
28077.740,-15.625,-29.297,-91.309,16.602,0.000,0
28077.744,-50.781,-27.832,-44.922,-2.441,0.000,0
28077.748,-75.684,-23.926,-12.207,-15.137,0.000,0
28077.752,-38.574,-24.902,34.180,-70.312,0.000,0
28077.756,-17.090,-29.785,-38.086,-53.711,0.000,0
28077.760,-69.824,-36.621,-1.953,-9.766,0.000,0
28077.764,-83.984,-38.574,-71.289,1.465,0.000,0
28077.768,-34.180,-49.316,-105.957,-13.672,0.000,0
28077.772,-42.480,-49.805,96.680,-74.707,0.000,0
28077.775,-67.871,-45.898,123.047,-108.398,0.000,0
28077.779,-56.152,-40.527,-70.801,-71.777,0.000,0
28077.783,-28.320,-35.645,-157.227,-15.625,0.000,0
28077.787,-32.715,-38.086,-63.477,12.207,0.000,0
28077.791,-57.617,-40.039,99.609,-52.246,0.000,0
28077.795,-70.312,-31.250,1.953,-51.270,0.000,0
28077.799,-49.805,-30.273,-145.020,3.906,0.000,0
28077.803,-20.020,-32.227,-85.449,5.859,0.000,0
28077.807,-64.941,-31.250,84.961,-4.883,0.000,0
28077.811,-55.664,-28.320,69.824,-74.707,0.000,0
28077.815,-16.113,-17.090,-88.379,-71.289,0.000,0
