timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
33072.122,-15.625,-31.250,88.379,-28.809,0.000,0
33072.126,-29.785,-38.574,66.895,-31.738,0.000,0
33072.129,-52.734,-42.969,-89.844,-23.438,0.000,0
33072.133,-48.340,-41.016,-88.867,-40.039,0.000,0
33072.137,-39.062,-40.527,77.637,-52.246,0.000,0
33072.141,-36.621,-41.992,84.473,-26.367,0.000,0
33072.145,-20.020,-45.410,-35.645,0.977,0.000,0
33072.149,-22.461,-44.434,-104.492,0.977,0.000,0
33072.153,-2.930,-36.133,40.039,-2.930,0.000,0
33072.157,-13.184,-42.969,106.445,-1.953,0.000,0
33072.161,-16.113,-44.434,12.207,13.184,0.000,0
33072.165,-4.395,-33.203,-97.168,4.395,0.000,0
33072.168,14.648,-25.879,13.184,-7.812,0.000,0
33072.172,-1.953,-24.414,110.840,-18.555,0.000,0
33072.176,-3.906,-27.344,39.062,-3.906,0.000,0
33072.180,-23.438,-36.621,-107.422,7.812,0.000,0
33072.184,-22.461,-35.156,-49.316,-8.301,0.000,0
33072.188,-3.418,-24.414,105.957,-11.230,0.000,0
33072.192,-5.371,-21.973,76.660,11.230,0.000,0
33072.196,-8.301,-20.020,-82.520,17.090,0.000,0
33072.200,-12.207,-17.578,-95.703,16.113,0.000,0
33072.204,0.000,-17.090,83.496,5.859,0.000,0
33072.208,-3.418,-19.531,92.285,-21.484,0.000,0
33072.211,-1.465,-25.391,-42.969,5.371,0.000,0
33072.215,-1.953,-25.391,-114.746,18.066,0.000,0
33072.219,7.324,-21.973,30.273,2.441,0.000,0
33072.223,-2.441,-26.855,95.703,-18.066,0.000,0
33072.227,1.465,-25.879,7.812,4.395,0.000,0
33072.231,-10.254,-20.996,-112.793,17.090,0.000,0
33072.235,-1.465,-21.973,-12.695,4.395,0.000,0
33072.239,-8.301,-26.367,94.238,-7.812,0.000,0
33072.243,-12.207,-26.855,29.297,8.301,0.000,0
33072.247,-23.926,-24.902,-107.422,11.230,0.000,0
33072.251,-20.996,-22.461,-82.031,0.000,0.000,0
33072.254,7.324,-17.578,61.523,-5.371,0.000,0
33072.258,0.000,-16.113,59.570,3.418,0.000,0
33072.262,1.465,-16.113,-76.660,2.930,0.000,0
33072.266,16.602,-13.184,-104.492,-8.301,0.000,0
33072.270,8.301,-16.113,48.828,-11.230,0.000,0
33072.274,-12.695,-23.438,77.637,-18.066,0.000,0
33072.278,-15.625,-27.832,-28.320,9.766,0.000,0
33072.282,-19.531,-26.855,-90.332,4.883,0.000,0
33072.286,1.465,-16.602,27.832,-15.625,0.000,0
33072.290,-6.348,-13.184,84.473,-23.438,0.000,0
33072.293,-12.695,-20.020,16.113,7.324,0.000,0
33072.297,-11.719,-17.578,-121.094,11.719,0.000,0
33072.301,2.930,-14.160,-40.527,-15.625,0.000,0
33072.305,8.789,-16.602,89.844,-23.926,0.000,0
33072.309,10.254,-16.602,37.598,-9.277,0.000,0
33072.313,-3.906,-18.066,-112.305,-5.371,0.000,0
33072.317,-2.930,-16.113,-96.191,-9.277,0.000,0
33072.321,19.531,-8.301,68.848,-18.066,0.000,0
33072.325,-11.230,-12.207,71.289,-25.879,0.000,0
33072.329,-25.391,-20.508,-75.684,-1.953,0.000,0
