timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
158229.227,-20.508,-30.273,-23.926,-24.414,0.000,0
158229.231,-23.926,-27.344,-22.949,-22.949,0.000,0
158229.235,-12.695,-26.855,-17.090,-20.020,0.000,0
158229.239,-10.742,-27.344,-8.301,-23.438,0.000,0
158229.243,-17.090,-26.367,-12.207,-24.414,0.000,0
158229.247,-27.344,-27.832,-16.113,-30.273,0.000,0
158229.250,-30.762,-26.855,-14.160,-26.367,0.000,0
158229.254,-31.250,-26.855,-23.926,-18.555,0.000,0
158229.258,-32.227,-27.832,-24.414,-22.461,0.000,0
158229.262,-31.250,-29.785,-26.367,-23.438,0.000,0
158229.266,-34.180,-34.668,-33.691,-26.855,0.000,0
158229.270,-32.715,-35.156,-29.297,-35.156,0.000,0
158229.274,-27.832,-28.809,-25.391,-27.344,0.000,0
158229.278,-27.344,-28.809,-28.320,-12.695,0.000,0
158229.282,-23.926,-30.273,-26.855,-9.766,0.000,0
158229.286,-24.902,-30.273,-28.320,-22.461,0.000,0
158229.290,-26.367,-25.879,-24.414,-32.227,0.000,0
158229.293,-25.879,-15.625,-15.625,-31.250,0.000,0
158229.297,-28.809,-19.043,-22.949,-37.109,0.000,0
158229.301,-24.902,-24.414,-30.273,-28.809,0.000,0
158229.305,-22.949,-25.391,-25.879,-16.602,0.000,0
158229.309,-31.250,-26.367,-21.484,-31.250,0.000,0
158229.313,-29.297,-29.297,-28.809,-34.668,0.000,0
158229.317,-19.043,-26.855,-26.367,-16.113,0.000,0
158229.321,-12.695,-22.949,-24.414,-15.625,0.000,0
158229.325,-10.254,-23.926,-25.879,-22.461,0.000,0
158229.329,-9.766,-23.438,-23.438,-28.809,0.000,0
158229.332,-15.137,-20.020,-28.320,-29.297,0.000,0
158229.336,-19.531,-17.090,-26.855,-22.949,0.000,0
158229.340,-21.484,-16.113,-24.414,-14.648,0.000,0
158229.344,-17.090,-21.973,-28.320,-16.113,0.000,0
158229.348,-11.230,-26.367,-22.949,-27.832,0.000,0
158229.352,-9.766,-21.973,-15.137,-15.625,0.000,0
158229.356,-14.648,-27.344,-26.855,-16.113,0.000,0
158229.360,-24.414,-31.738,-30.762,-32.715,0.000,0
158229.364,-23.438,-23.438,-20.508,-25.879,0.000,0
158229.368,-26.367,-21.973,-22.949,-32.227,0.000,0
158229.372,-23.438,-21.973,-27.344,-32.715,0.000,0
158229.375,-11.230,-19.043,-24.414,-21.484,0.000,0
158229.379,-11.230,-20.508,-25.879,-20.508,0.000,0
158229.383,-13.672,-23.926,-26.367,-26.367,0.000,0
158229.387,-16.113,-22.949,-25.879,-27.344,0.000,0
158229.391,-14.160,-21.484,-21.484,-20.508,0.000,0
158229.395,-8.301,-24.414,-20.508,-12.695,0.000,0
158229.399,-8.301,-22.949,-21.973,-6.836,0.000,0
158229.403,-14.160,-20.508,-20.020,-8.789,0.000,0
158229.407,-21.973,-22.461,-21.973,-18.555,0.000,0
158229.411,-25.391,-23.926,-27.344,-18.555,0.000,0
158229.415,-23.438,-24.902,-28.809,-14.648,0.000,0
158229.418,-19.531,-23.438,-35.645,-9.766,0.000,0
158229.422,-20.508,-24.414,-39.551,-9.277,0.000,0
158229.426,-24.414,-25.879,-28.809,-17.090,0.000,0
158229.430,-21.484,-21.973,-28.320,-22.461,0.000,0
158229.434,-10.254,-18.555,-32.227,-15.625,0.000,0
158229.438,-3.418,-16.113,-22.949,-6.836,0.000,0
158229.442,-20.020,-20.508,-22.949,-6.348,0.000,0
158229.446,-26.855,-21.973,-23.926,-9.766,0.000,0
158229.450,-13.672,-18.555,-20.020,-14.160,0.000,0
158229.454,-15.625,-17.090,-21.484,-7.812,0.000,0
158229.457,-20.508,-17.578,-25.391,-11.230,0.000,0
158229.461,-15.625,-21.484,-23.926,-13.672,0.000,0
158229.465,-20.508,-20.020,-24.414,-15.137,0.000,0
158229.469,-20.996,-18.066,-23.438,-15.137,0.000,0
158229.473,-10.742,-17.578,-19.043,-13.672,0.000,0
158229.477,-3.906,-18.066,-20.508,-6.348,0.000,0
158229.481,-8.301,-20.508,-21.973,2.930,0.000,0
158229.485,-12.695,-17.578,-20.020,-8.301,0.000,0
158229.489,-8.789,-12.207,-18.066,-5.859,0.000,0
158229.493,-4.883,-18.066,-19.043,-9.277,0.000,0
158229.497,-12.695,-20.508,-20.996,-21.484,0.000,0
158229.500,-15.625,-16.602,-17.578,-11.230,0.000,0
158229.504,-15.137,-14.648,-13.184,-12.695,0.000,0
158229.508,-11.719,-12.695,-12.695,-8.301,0.000,0
158229.512,-4.883,-11.230,-13.184,-1.465,0.000,0
158229.516,-12.695,-11.719,-10.254,-8.789,0.000,0
158229.520,-11.719,-7.324,-12.207,-3.906,0.000,0
158229.524,-9.766,-6.836,-17.578,-5.371,0.000,0
158229.528,-21.973,-13.672,-27.344,-8.789,0.000,0
158229.532,-23.926,-16.113,-27.832,-0.977,0.000,0
158229.536,-20.996,-12.695,-20.996,-4.395,0.000,0
158229.540,-19.531,-16.113,-24.902,-12.695,0.000,0
158229.543,-17.090,-20.020,-22.949,-10.254,0.000,0
158229.547,-23.926,-20.020,-22.949,-14.648,0.000,0
158229.551,-20.020,-15.625,-28.320,-17.090,0.000,0
158229.555,-20.996,-14.160,-24.414,0.977,0.000,0
158229.559,-21.973,-15.137,-16.602,6.836,0.000,0
158229.563,-20.996,-13.184,-18.066,-2.930,0.000,0
158229.567,-22.949,-15.625,-22.949,3.418,0.000,0
