timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
213878.133,29.785,23.926,30.273,40.039,81.543,0
213878.137,33.203,19.043,34.668,41.016,81.543,0
213878.141,35.156,20.020,41.992,34.668,56.152,0
213878.145,28.809,27.832,41.016,30.762,30.273,0
213878.149,26.855,32.227,31.738,37.109,33.691,0
213878.152,29.785,24.902,28.320,40.527,36.133,0
213878.156,32.227,20.508,33.203,30.762,38.086,0
213878.160,30.273,19.531,33.691,26.855,41.992,0
213878.164,26.855,14.648,27.832,35.156,14.160,0
213878.168,22.949,26.367,22.949,29.297,-4.395,0
213878.172,18.066,38.086,26.855,22.461,28.320,0
213878.176,24.414,35.156,31.250,32.227,67.383,0
213878.180,33.691,34.668,34.668,34.180,47.363,0
213878.184,29.297,41.992,35.645,28.320,42.480,0
213878.188,27.344,45.898,30.273,27.832,37.109,0
213878.192,30.762,41.016,31.738,35.156,55.664,0
213878.195,33.203,32.227,37.109,39.551,58.105,0
213878.199,35.645,28.809,38.574,36.133,7.324,0
213878.203,30.762,21.973,30.273,28.320,-4.883,0
213878.207,27.344,27.344,34.180,24.414,6.348,0
213878.211,29.297,36.621,38.574,32.715,-21.973,0
213878.215,31.738,36.621,32.715,41.504,-30.273,0
213878.219,36.133,33.203,34.180,32.227,21.973,0
213878.223,41.504,31.738,34.668,34.180,21.973,0
213878.227,39.551,38.574,36.133,36.621,-2.930,0
213878.231,35.645,42.969,37.109,30.273,13.184,0
213878.234,42.480,44.434,24.902,36.133,19.531,0
213878.238,47.363,41.504,25.879,39.551,23.438,0
213878.242,45.410,35.156,40.039,34.668,26.367,0
213878.246,41.016,29.785,31.250,32.227,19.043,0
213878.250,32.227,27.832,18.066,30.762,43.945,0
213878.254,33.691,27.832,27.832,33.203,62.988,0
213878.258,36.133,31.250,42.969,41.992,37.598,0
213878.262,30.273,30.762,42.969,41.504,29.297,0
213878.266,32.715,27.344,32.227,39.551,49.316,0
213878.270,35.645,28.320,27.344,41.992,38.086,0
213878.274,38.086,31.250,26.855,35.156,46.387,0
213878.277,43.457,28.809,29.297,31.738,59.082,0
213878.281,39.062,36.133,34.180,38.086,44.922,0
213878.285,33.203,47.363,30.762,32.715,52.734,0
213878.289,36.621,46.875,23.438,24.902,49.805,0
213878.293,52.246,47.852,31.250,40.527,38.574,0
213878.297,44.434,36.621,39.062,42.480,63.477,0
213878.301,17.090,16.113,32.715,13.672,36.621,0
213878.305,14.648,15.625,25.391,3.906,33.691,0
213878.309,18.555,24.902,27.832,10.254,61.035,0
213878.313,20.020,28.320,39.062,17.090,22.949,0
213878.317,23.926,28.809,41.992,21.484,12.207,0
213878.320,23.926,29.297,36.621,25.391,65.430,0
213878.324,24.414,30.762,43.457,33.691,74.707,0
213878.328,26.367,34.668,52.734,37.109,64.453,0
213878.332,36.133,39.062,48.340,47.852,71.289,0
213878.336,35.645,34.668,36.621,49.805,52.734,0
213878.340,27.832,27.832,30.273,37.109,71.289,0
213878.344,26.367,29.785,30.273,31.250,72.754,0
213878.348,21.484,31.250,34.180,12.207,51.758,0
213878.352,16.113,29.297,29.297,2.930,54.199,0
213878.356,22.949,28.320,27.344,14.160,44.434,0
213878.359,28.320,26.367,34.180,24.902,53.711,0
213878.363,23.926,27.344,33.691,30.273,55.664,0
213878.367,27.832,31.738,33.203,34.668,58.594,0
213878.371,33.691,32.227,35.156,40.527,39.551,0
213878.375,34.180,30.273,37.109,41.992,24.414,0
213878.379,33.691,33.203,38.574,45.410,20.020,0
213878.383,31.738,33.691,34.180,49.805,5.859,0
213878.387,27.832,31.738,33.691,37.109,-4.395,0
213878.391,26.855,24.414,35.156,25.391,11.230,0
213878.395,27.832,22.461,30.762,31.250,29.297,0
213878.399,32.715,20.020,31.250,40.039,66.895,0
213878.402,35.645,17.090,33.203,36.621,80.078,0
213878.406,34.180,27.344,33.691,33.203,58.594,0
213878.410,33.691,33.691,37.109,32.227,45.898,0
213878.414,40.527,33.203,43.945,38.086,35.156,0
213878.418,41.504,32.715,40.039,41.992,42.480,0
213878.422,27.832,27.832,33.203,25.879,39.551,0
213878.426,15.137,24.414,30.273,12.695,27.832,0
213878.430,18.555,21.973,26.855,21.484,24.414,0
213878.434,18.555,27.832,27.832,28.809,20.508,0
213878.438,16.113,31.738,35.156,15.137,-11.719,0
213878.442,20.996,23.926,34.668,14.648,-14.648,0
213878.445,20.996,20.020,32.227,24.414,28.320,0
213878.449,20.996,29.297,39.551,28.320,35.156,0
213878.453,23.926,38.574,38.086,28.320,27.344,0
213878.457,22.461,32.715,36.133,19.043,7.812,0
213878.461,19.531,19.043,30.762,16.113,-18.066,0
213878.465,21.484,19.531,17.578,28.320,10.254,0
213878.469,16.113,34.668,14.648,24.414,47.852,0
213878.473,4.395,40.039,29.785,4.883,3.418,0
213878.477,2.930,32.715,37.598,5.371,-49.805,0
213878.481,5.859,28.809,35.645,5.371,-46.875,0
213878.484,7.324,27.832,33.691,5.859,-1.953,0
213878.488,12.207,26.367,30.273,16.113,45.410,0
213878.492,17.578,26.367,31.738,22.949,14.160,0
213878.496,24.414,23.438,33.203,30.762,-22.461,0
213878.500,28.320,30.762,23.926,33.691,0.977,0
213878.504,23.926,39.062,18.066,29.785,0.488,0
213878.508,20.508,36.133,22.949,30.762,-4.883,0
213878.512,28.320,35.645,24.902,29.785,23.438,0
213878.516,34.668,25.391,27.344,29.297,62.012,0
213878.520,31.738,17.090,27.832,32.715,62.988,0
213878.524,32.715,30.762,31.250,30.762,40.527,1
213878.527,30.273,37.598,42.480,34.668,46.875,0
213878.531,28.809,37.598,50.781,41.016,83.008,0
213878.535,32.715,44.434,44.922,38.574,138.672,0
213878.539,38.086,41.016,32.715,41.992,124.512,0
213878.543,51.270,35.645,26.367,43.945,44.922,0
213878.547,56.152,29.785,30.762,53.223,63.965,0
213878.551,48.828,29.297,38.574,56.152,100.586,0
213878.555,39.062,36.621,36.621,36.621,77.148,0
213878.559,30.273,37.598,36.133,24.414,66.895,0
213878.563,34.180,39.551,38.574,25.879,63.965,0
213878.567,38.086,41.016,41.016,29.297,29.785,0
213878.570,40.039,37.598,36.133,29.297,5.371,0
213878.574,45.410,39.551,26.367,31.250,32.715,0
213878.578,42.969,36.621,32.715,35.645,48.828,0
213878.582,34.668,29.785,40.039,31.738,41.504,0
213878.586,30.273,33.691,30.273,21.973,48.340,0
213878.590,28.809,37.598,23.926,28.809,69.336,0
213878.594,27.344,35.645,30.762,28.809,65.918,0
213878.598,24.902,31.250,38.086,14.648,37.109,0
213878.602,26.367,32.227,40.527,9.277,21.973,0
213878.606,28.320,33.691,39.551,7.812,26.367,0
213878.609,24.902,36.621,37.598,7.324,52.246,0
213878.613,24.902,42.969,29.785,18.066,26.855,0
213878.617,25.391,35.645,31.250,20.996,31.738,0
213878.621,14.648,31.250,32.227,7.324,58.105,0
213878.625,12.695,27.832,31.738,16.602,41.504,0
213878.629,30.762,19.043,33.691,35.645,2.930,0
213878.633,30.273,24.902,30.762,21.973,-31.250,0
213878.637,8.789,32.227,31.250,5.859,20.508,0
213878.641,13.184,37.109,37.598,21.484,66.406,0
213878.645,23.926,35.645,44.434,37.598,84.961,0
213878.649,18.066,29.297,40.039,25.879,46.387,0
213878.652,23.438,30.762,32.715,19.043,16.113,0
213878.656,33.203,40.039,25.391,36.133,24.902,0
213878.660,32.715,40.527,20.508,37.109,26.855,0
213878.664,29.297,38.574,20.996,29.785,12.207,0
213878.668,31.250,35.645,20.996,34.668,4.395,0
213878.672,32.715,30.762,22.949,29.785,26.367,0
213878.676,35.645,32.227,23.926,18.555,21.484,0
213878.680,39.062,27.344,30.762,28.320,6.836,0
213878.684,42.480,27.344,38.574,38.574,60.059,0
213878.688,43.945,36.133,30.762,28.320,58.105,0
213878.692,40.527,37.109,28.320,32.227,31.738,0
213878.695,38.086,37.109,29.785,38.086,39.551,0
213878.699,40.039,30.273,25.391,23.438,43.945,0
213878.703,38.574,22.461,25.879,20.996,28.320,0
213878.707,27.832,24.414,27.832,19.531,14.648,0
213878.711,26.367,27.344,31.250,18.555,53.223,0
213878.715,33.691,27.344,26.855,28.809,45.898,0
213878.719,33.691,31.250,26.367,27.344,28.320,0
213878.723,28.809,35.156,28.320,16.113,22.461,0
213878.727,27.344,36.133,29.297,24.902,0.977,0
213878.731,28.809,41.992,36.621,31.738,32.715,0
213878.734,27.344,43.945,40.039,28.320,48.828,0
213878.738,21.973,39.062,34.668,20.508,39.551,0
213878.742,22.461,32.227,30.273,18.066,41.504,0
213878.746,21.973,29.297,27.344,20.996,32.715,0
213878.750,15.625,27.344,24.902,12.207,58.594,0
213878.754,18.555,29.785,33.691,13.184,53.711,0
213878.758,24.414,31.250,42.969,21.484,42.480,0
213878.762,23.438,28.320,40.527,21.973,56.152,0
213878.766,25.391,30.762,30.762,24.414,32.227,0
213878.770,23.926,26.367,24.902,27.832,37.109,0
213878.774,15.625,19.043,30.273,20.508,22.949,0
213878.777,11.230,17.578,31.250,22.461,8.301,0
213878.781,14.648,21.973,30.273,25.391,55.176,0
213878.785,18.066,25.879,30.273,17.578,87.402,0
213878.789,18.555,23.438,31.250,20.996,88.379,0
213878.793,20.508,25.879,33.203,29.297,68.848,0
213878.797,26.367,30.762,34.668,30.273,33.691,0
213878.801,31.250,29.297,40.039,27.832,60.547,0
213878.805,34.668,26.855,38.086,26.855,67.871,0
213878.809,41.992,28.320,27.832,27.832,45.410,0
213878.813,48.828,28.809,27.344,27.832,68.359,0
213878.817,43.945,22.461,29.297,29.297,103.516,0
213878.820,41.992,26.367,30.762,34.180,114.258,0
213878.824,37.598,28.809,26.855,34.180,79.590,0
213878.828,40.039,37.598,35.156,40.527,37.109,0
213878.832,44.922,45.410,41.016,36.133,44.434,0
213878.836,37.598,35.645,33.203,22.949,45.410,0
213878.840,37.109,27.344,28.809,20.996,33.691,0
213878.844,39.551,30.273,23.438,28.809,51.270,0
213878.848,39.062,35.645,27.832,32.715,51.758,0
213878.852,39.062,33.203,26.855,40.527,24.414,0
213878.856,37.598,28.809,20.996,41.016,20.020,0
213878.859,36.621,34.180,29.785,34.668,25.879,0
213878.863,38.086,50.293,37.598,32.715,-6.348,0
213878.867,45.410,50.293,40.039,34.180,-7.324,0
213878.871,47.363,45.410,36.621,33.203,-28.809,0
213878.875,36.133,42.969,30.762,25.391,-31.738,0
213878.879,29.297,35.156,29.297,28.320,1.953,0
213878.883,25.879,24.902,26.367,30.273,39.551,0
213878.887,27.832,22.949,28.809,27.344,18.066,0
213878.891,33.203,30.762,34.180,22.461,9.766,0
213878.895,32.715,33.691,34.180,29.785,50.781,0
213878.899,34.180,29.785,30.273,34.668,70.312,0
213878.902,35.645,30.762,29.785,31.738,63.965,0
213878.906,35.156,36.621,37.109,42.480,37.109,0
213878.910,33.203,34.180,46.875,41.504,60.547,0
213878.914,24.414,26.855,41.016,23.438,60.059,0
213878.918,23.438,26.367,35.645,15.137,20.508,0
213878.922,26.855,26.855,40.527,17.090,40.527,0
213878.926,21.484,28.809,42.969,22.461,52.734,0
213878.930,19.043,28.320,39.551,20.020,28.809,0
213878.934,24.414,28.320,25.879,20.996,25.391,0
213878.938,31.250,30.273,25.391,33.691,64.453,0
213878.942,25.879,33.203,32.715,30.762,46.387,0
213878.945,19.043,33.691,26.855,23.438,5.859,0
213878.949,23.926,34.180,24.902,27.832,-11.230,0
213878.953,24.902,30.273,30.273,16.602,-9.277,0
213878.957,25.879,32.715,30.762,19.043,7.812,0
213878.961,30.273,43.945,29.297,17.578,-0.488,0
213878.965,31.250,48.828,26.367,13.184,7.812,0
213878.969,34.668,43.457,22.949,29.297,28.320,0
213878.973,42.969,42.480,25.391,38.086,20.508,0
213878.977,38.574,44.434,21.484,27.832,41.016,0
213878.981,28.809,36.133,21.973,15.625,85.449,0
213878.984,32.227,36.621,31.738,16.113,81.543,0
213878.988,33.203,41.504,27.832,24.414,65.430,0
213878.992,33.203,37.598,23.926,32.227,47.852,0
213878.996,30.273,37.109,30.273,21.973,42.969,0
213879.000,30.273,36.621,23.926,12.207,67.871,0
213879.004,30.273,37.598,19.531,18.555,44.922,0
213879.008,24.902,43.457,19.531,23.438,6.836,0
213879.012,24.414,41.016,22.949,21.484,17.578,0
213879.016,26.855,38.574,21.484,22.461,52.734,0
213879.020,28.809,43.945,20.996,28.809,45.410,0
213879.024,23.438,41.016,31.250,23.926,14.160,0
213879.027,19.531,34.180,31.250,17.578,27.344,0
213879.031,23.926,32.227,20.996,28.320,47.852,0
213879.035,26.855,36.621,22.461,31.738,35.156,0
213879.039,27.344,40.039,30.762,21.484,-0.488,0
213879.043,23.438,30.273,33.691,18.555,-13.672,0
213879.047,20.020,23.438,32.715,20.508,3.906,0
213879.051,21.973,29.785,29.297,17.090,-42.480,0
213879.055,26.367,27.832,29.785,20.020,-67.383,1
213879.059,29.785,24.414,26.367,28.320,-36.133,0
213879.063,31.250,20.508,22.949,21.484,-15.137,0
213879.067,33.203,25.879,20.996,21.973,-11.719,0
213879.070,34.668,38.086,21.973,25.391,-14.648,0
213879.074,28.320,33.203,32.227,14.160,21.973,0
213879.078,21.973,25.391,33.691,13.184,22.949,0
213879.082,22.949,28.809,28.809,20.996,9.277,0
213879.086,29.785,33.691,29.297,31.250,0.000,0
213879.090,31.250,28.809,27.832,36.133,3.418,0
213879.094,32.227,27.832,29.785,34.668,13.672,0
213879.098,43.457,38.086,27.832,38.574,-30.273,0
213879.102,47.852,30.762,25.879,44.434,-36.133,0
213879.106,39.551,14.648,33.691,38.086,8.301,0
213879.109,35.156,24.902,36.621,30.762,47.852,0
213879.113,34.180,34.180,37.109,36.133,29.297,0
213879.117,31.738,27.832,37.109,33.691,12.207,0
213879.121,30.273,24.902,32.715,28.809,23.438,0
213879.125,34.668,34.668,30.273,31.738,25.391,0
213879.129,41.992,37.109,26.855,39.062,38.574,0
213879.133,41.504,26.855,27.344,36.621,55.664,0
213879.137,39.551,27.832,31.250,35.156,47.852,0
213879.141,39.551,35.645,26.367,35.156,-7.324,0
213879.145,41.992,39.062,27.344,31.738,-27.344,0
213879.149,43.457,37.109,29.785,33.691,22.461,0
213879.152,40.527,35.645,22.949,32.715,36.133,0
213879.156,40.527,40.039,27.344,32.227,7.812,0
213879.160,39.062,34.180,27.344,24.902,49.316,0
213879.164,37.109,26.367,18.555,17.578,108.398,0
213879.168,35.156,28.320,25.879,12.695,79.590,0
213879.172,31.250,30.762,32.227,16.113,62.500,0
213879.176,35.645,38.086,28.809,25.879,90.332,0
213879.180,42.969,42.969,27.832,33.203,87.891,0
213879.184,39.062,41.504,32.715,32.715,34.180,0
213879.188,35.645,31.738,23.926,28.809,24.414,0
213879.192,36.621,22.949,13.184,31.738,27.832,0
213879.195,32.227,26.855,21.484,37.598,39.062,0
213879.199,27.344,28.809,30.762,32.227,59.082,0
213879.203,26.367,30.273,36.133,23.438,43.457,0
213879.207,25.879,28.809,30.273,20.020,51.758,0
213879.211,28.320,25.879,25.391,25.879,93.262,0
213879.215,34.668,30.273,30.273,35.645,77.148,0
213879.219,35.645,35.156,29.785,42.480,35.645,0
213879.223,31.250,31.738,20.020,36.133,65.430,0
213879.227,28.809,17.578,13.672,25.391,56.641,0
213879.231,25.391,22.949,24.414,23.438,6.348,0
213879.234,25.879,39.551,26.855,26.855,-5.859,0
213879.238,23.926,31.738,26.855,33.203,47.363,0
213879.242,18.066,15.625,26.367,29.297,85.449,0
213879.246,19.043,14.160,23.926,8.301,7.812,0
213879.250,27.344,26.855,32.227,8.789,-13.184,0
213879.254,29.297,33.691,32.227,18.066,53.223,0
213879.258,28.809,32.715,23.926,18.555,52.734,0
213879.262,30.273,30.762,20.020,23.438,14.648,0
213879.266,31.738,31.738,25.879,28.809,-11.230,0
213879.270,30.273,32.227,33.203,30.273,13.184,0
213879.274,38.086,32.227,41.992,31.738,39.062,0
213879.277,43.945,35.645,41.504,40.039,10.742,0
213879.281,33.691,26.367,35.156,33.203,2.930,0
213879.285,21.484,16.113,29.297,23.438,23.438,0
213879.289,18.555,27.344,27.832,31.250,-17.578,0
213879.293,22.461,23.438,27.344,24.902,-32.227,0
213879.297,24.902,16.113,25.391,28.320,24.902,0
213879.301,26.855,33.203,26.367,33.691,24.414,0
213879.305,28.320,43.945,26.855,23.926,24.414,0
213879.309,31.250,37.109,26.367,24.902,8.301,0
213879.313,33.691,40.039,35.645,35.156,-29.785,0
213879.317,36.133,39.551,41.992,40.039,15.137,0
213879.320,39.062,29.297,37.109,36.133,45.898,0
213879.324,34.668,29.785,33.203,31.250,45.410,0
213879.328,31.738,32.227,33.691,36.133,33.203,0
213879.332,30.762,22.949,37.109,49.316,21.973,0
213879.336,26.855,19.531,31.738,43.457,2.441,0
213879.340,30.762,29.785,28.320,41.016,-2.930,0
213879.344,27.832,26.367,28.320,41.992,54.688,0
213879.348,23.926,20.996,24.902,28.320,38.086,0
213879.352,26.855,28.809,38.574,26.855,-7.324,0
213879.356,23.926,28.809,44.922,23.438,21.973,0
213879.359,26.367,24.414,36.133,28.809,51.758,0
213879.363,29.785,19.043,26.855,32.715,34.668,0
213879.367,23.926,16.113,20.996,26.367,11.230,0
213879.371,27.344,21.973,22.949,26.367,0.977,0
213879.375,36.133,29.297,21.484,30.762,1.465,0
213879.379,28.809,25.879,19.531,21.973,-20.508,0
213879.383,29.785,27.344,25.391,18.066,-44.434,0
213879.387,33.691,33.203,36.621,26.367,17.578,0
213879.391,25.879,31.250,40.039,19.531,44.922,0
213879.395,24.414,27.832,31.250,8.789,-5.859,0
213879.399,32.227,30.762,21.484,22.461,-2.441,0
213879.402,29.785,31.738,27.344,30.762,19.531,0
