timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
213620.883,39.551,39.062,34.668,21.484,-5.859,0
213620.887,32.715,26.367,28.809,5.371,-3.906,0
213620.891,32.227,25.391,25.879,13.672,14.648,0
213620.895,30.273,24.902,22.461,13.672,33.203,0
213620.899,35.645,30.762,21.973,22.461,58.105,0
213620.902,38.086,29.785,23.438,35.156,76.660,0
213620.906,30.762,22.461,30.273,19.531,52.734,0
213620.910,23.926,24.902,36.621,0.977,27.344,0
213620.914,27.832,30.273,39.062,3.906,39.551,0
213620.918,40.527,33.691,42.969,18.066,22.461,0
213620.922,36.133,28.809,34.180,18.066,7.812,0
213620.926,21.484,23.926,23.438,12.695,27.344,0
213620.930,18.066,23.438,29.297,13.672,53.223,0
213620.934,24.414,21.484,33.691,16.113,61.035,0
213620.938,33.203,26.367,38.086,19.043,15.137,0
213620.942,27.344,39.062,32.715,10.742,1.953,0
213620.945,20.508,42.480,23.926,1.465,31.738,0
213620.949,22.949,36.621,22.461,0.977,32.227,0
213620.953,31.250,34.180,25.391,9.766,6.836,0
213620.957,31.738,34.180,22.949,0.977,-27.344,0
213620.961,30.762,36.133,14.648,-4.395,-2.441,0
213620.965,42.480,42.969,14.160,15.625,21.484,0
213620.969,46.875,38.086,20.020,8.789,1.465,0
213620.973,44.434,31.250,22.461,3.418,6.348,0
213620.977,42.480,26.367,27.344,11.719,3.906,0
213620.981,38.574,21.973,31.250,21.484,25.391,0
213620.985,33.691,20.996,27.344,19.043,41.016,0
213620.988,30.762,28.809,28.320,10.254,35.156,0
213620.992,34.668,38.086,30.762,18.066,25.391,0
213620.996,40.039,37.109,22.461,21.973,42.969,0
213621.000,37.109,37.598,22.461,11.230,33.203,0
213621.004,40.039,40.527,33.691,6.836,4.883,0
213621.008,41.016,39.551,31.738,17.578,55.664,0
213621.012,32.227,34.668,25.391,17.090,94.238,0
213621.016,27.832,31.250,30.273,11.719,71.289,0
213621.020,25.391,31.250,32.227,12.207,32.227,0
213621.024,25.879,28.320,26.855,18.066,25.879,0
213621.027,23.926,26.855,23.438,22.949,38.086,0
213621.031,19.043,21.973,21.973,21.973,39.062,0
213621.035,22.461,19.043,30.762,23.926,57.617,0
213621.039,33.203,25.391,40.039,33.691,85.938,0
213621.043,39.551,31.738,35.156,31.250,18.555,0
213621.047,37.109,34.180,33.203,18.066,-19.531,0
213621.051,33.203,32.715,37.109,23.438,50.293,0
213621.055,29.785,31.250,34.668,34.668,76.172,0
213621.059,30.762,29.297,25.391,33.203,46.387,0
213621.063,33.203,26.367,22.949,34.180,20.508,0
213621.067,35.645,28.320,25.879,41.016,24.414,0
213621.070,32.715,30.273,22.949,39.062,-11.719,0
213621.074,29.785,27.344,23.438,39.551,-9.766,0
213621.078,36.133,24.902,28.320,45.898,25.391,0
213621.082,33.203,23.438,26.855,43.457,31.738,0
213621.086,32.715,27.344,28.320,38.574,39.551,0
213621.090,35.156,29.785,32.715,33.203,38.574,0
213621.094,30.273,31.738,35.156,30.762,22.461,0
213621.098,35.156,33.203,36.621,32.227,9.277,0
213621.102,34.668,34.668,25.879,38.574,9.766,0
213621.106,31.738,38.086,18.066,42.480,17.090,0
213621.110,28.809,34.180,21.484,33.691,55.176,0
213621.113,22.461,30.273,26.367,25.879,74.219,0
213621.117,20.020,28.320,27.344,24.902,53.223,0
213621.121,22.461,30.762,28.809,22.949,1.953,0
213621.125,28.809,36.621,36.133,32.227,-23.438,0
213621.129,27.832,36.133,32.715,30.762,-2.930,0
213621.133,24.902,28.809,25.879,20.508,5.371,0
213621.137,29.297,31.738,30.762,28.809,-4.883,0
213621.141,31.250,40.527,37.109,31.738,-23.926,0
213621.145,34.180,41.992,41.016,22.949,-1.953,0
213621.149,30.762,37.598,38.574,20.996,-10.254,0
213621.152,29.785,34.180,30.273,21.484,-29.297,0
213621.156,35.156,38.086,22.461,22.949,-12.207,0
213621.160,33.691,38.574,20.996,20.508,3.906,0
213621.164,33.203,28.809,27.344,22.949,18.066,0
213621.168,31.250,24.414,27.832,26.855,-4.883,0
213621.172,25.879,29.785,26.855,24.414,-2.930,0
213621.176,28.320,36.133,28.320,29.297,0.000,0
213621.180,36.133,40.527,32.715,35.645,-5.859,0
213621.184,41.504,39.551,37.109,38.574,-1.465,1
213621.188,30.273,35.645,35.645,37.109,26.367,0
213621.192,28.320,32.227,29.785,37.109,51.270,0
213621.195,35.156,30.762,29.785,25.879,13.184,0
213621.199,26.367,31.738,33.203,14.648,11.719,0
213621.203,26.855,31.250,33.203,25.879,68.359,0
213621.207,31.250,32.715,31.738,24.902,66.406,0
213621.211,32.227,29.785,29.785,23.926,52.734,0
213621.215,36.133,26.367,32.227,37.109,24.414,0
213621.219,36.621,30.762,31.738,39.551,21.484,0
213621.223,27.832,27.344,33.203,32.227,4.395,0
213621.227,19.043,20.020,34.180,34.668,-12.695,0
213621.231,20.020,20.020,32.715,39.062,-10.254,0
213621.235,24.414,28.809,37.598,36.621,26.367,0
213621.238,28.809,38.574,35.645,34.668,63.965,0
213621.242,27.832,39.551,33.203,27.832,27.344,0
213621.246,29.297,32.715,33.203,29.785,10.254,0
213621.250,30.273,28.320,26.855,31.738,38.086,0
213621.254,20.996,31.250,28.320,28.809,44.922,0
213621.258,22.461,35.645,30.762,41.016,62.012,0
213621.262,42.480,34.180,26.367,46.387,60.547,0
213621.266,45.898,29.785,29.785,39.551,32.227,0
213621.270,20.020,30.273,36.133,22.461,24.902,0
213621.274,10.254,27.344,39.062,15.137,27.832,0
213621.277,24.414,28.809,39.551,25.391,39.551,0
213621.281,28.809,35.645,41.016,30.273,33.203,0
213621.285,32.227,34.180,34.668,27.832,29.297,0
213621.289,36.133,29.297,30.273,32.715,26.855,0
213621.293,35.156,30.273,32.715,43.945,25.879,0
213621.297,33.203,26.855,26.855,39.062,80.566,0
213621.301,33.203,29.785,21.973,33.691,90.332,0
213621.305,37.598,35.645,27.344,41.016,49.805,0
213621.309,34.668,34.180,31.738,39.062,67.383,0
213621.313,26.367,35.645,29.297,28.320,52.246,0
213621.317,28.809,37.598,30.273,20.020,45.410,0
213621.320,27.344,38.086,30.273,17.578,92.285,0
213621.324,25.879,37.598,28.320,19.531,64.453,0
213621.328,30.273,33.203,25.879,16.113,5.859,0
213621.332,32.715,32.715,28.320,15.137,17.090,0
213621.336,35.156,36.133,30.762,24.902,48.340,0
213621.340,34.668,37.109,26.855,31.250,33.203,0
213621.344,26.855,33.691,26.855,28.809,41.016,0
213621.348,24.902,32.715,26.855,33.691,32.227,0
213621.352,29.785,30.762,24.902,37.109,13.184,0
213621.356,31.250,31.738,28.809,34.668,13.672,0
213621.360,31.738,36.621,35.156,32.227,15.625,0
213621.363,28.320,31.250,41.504,33.203,59.570,0
213621.367,32.715,23.438,40.527,40.527,60.547,0
213621.371,30.273,23.438,31.738,36.133,33.203,0
213621.375,22.949,24.414,31.250,26.855,2.441,0
213621.379,28.809,27.344,34.180,27.832,-3.418,0
213621.383,36.133,33.203,28.809,38.574,10.742,0
213621.387,34.180,34.668,26.855,41.504,28.320,0
213621.391,32.227,33.203,32.715,41.016,37.109,0
213621.395,33.691,28.809,38.086,35.645,30.273,0
213621.399,35.156,29.297,37.109,35.645,41.016,0
213621.402,37.598,37.598,34.668,42.480,0.000,0
213621.406,39.062,43.945,34.668,46.387,-34.668,0
213621.410,42.480,45.898,40.039,46.875,31.250,0
213621.414,43.457,42.969,37.109,40.039,37.109,0
213621.418,40.527,40.527,28.320,37.109,10.254,0
213621.422,36.621,36.621,27.832,33.203,64.453,0
213621.426,35.156,30.273,30.762,25.879,56.152,0
213621.430,36.133,30.273,32.715,28.809,6.348,0
213621.434,44.434,37.598,28.809,39.551,6.836,0
213621.438,45.410,40.039,22.461,38.574,-8.301,0
213621.442,33.691,41.016,29.785,41.992,-18.555,0
213621.445,38.574,41.016,39.062,42.969,26.855,0
213621.449,37.598,36.621,38.086,33.203,59.082,0
213621.453,28.320,37.109,32.715,37.598,59.570,0
213621.457,29.297,39.551,27.344,40.527,74.707,0
213621.461,33.203,38.086,33.203,39.551,80.566,0
213621.465,31.738,37.109,37.109,39.551,71.289,0
213621.469,28.320,41.016,31.250,33.691,76.172,0
213621.473,29.297,41.016,22.461,35.156,56.152,0
213621.477,28.320,37.109,22.461,36.621,55.176,0
213621.481,29.785,39.551,28.809,35.645,40.527,0
213621.485,30.273,34.668,26.855,41.504,39.551,0
