timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
109979.563,-47.363,-45.898,-103.027,-45.898,0.000,0
109979.566,-55.664,-52.246,-109.863,-60.547,0.000,0
109979.570,-33.203,-38.574,-88.379,-38.086,0.000,0
109979.574,-17.578,-31.738,-66.406,-19.043,0.000,0
109979.578,-41.016,-43.457,-90.332,-31.738,0.000,0
109979.582,-51.758,-42.480,-94.727,-32.715,0.000,0
109979.586,-43.945,-35.156,-69.824,-28.320,0.000,0
109979.590,-47.363,-53.711,-105.469,-48.828,0.000,0
109979.594,-41.992,-36.621,-102.539,-29.297,0.000,0
109979.598,-41.016,-26.367,-95.703,-10.254,0.000,0
109979.602,-45.410,-37.598,-73.242,-20.996,0.000,0
109979.605,-43.945,-30.273,-58.594,-26.367,0.000,0
109979.609,-52.734,-37.109,-95.215,-25.391,0.000,0
109979.613,-71.777,-45.410,-110.352,-24.414,0.000,0
109979.617,-49.805,-28.320,-88.867,-16.113,0.000,0
109979.621,-29.785,-13.184,-56.152,-12.695,0.000,0
109979.625,-56.152,-29.297,-80.566,-23.926,0.000,0
109979.629,-59.570,-39.551,-122.559,-35.156,0.000,0
109979.633,-58.105,-36.621,-111.816,-37.598,0.000,0
109979.637,-60.059,-33.203,-95.703,-41.016,0.000,0
109979.641,-30.762,-21.484,-89.844,-23.438,0.000,0
109979.645,-33.203,-30.273,-98.145,-20.996,0.000,0
109979.648,-43.457,-28.809,-97.168,-22.949,0.000,0
109979.652,-38.086,-20.508,-72.754,-16.602,0.000,0
109979.656,-54.688,-34.180,-88.867,-31.738,0.000,0
109979.660,-62.500,-43.457,-109.375,-44.434,0.000,0
109979.664,-59.082,-26.367,-93.262,-34.668,0.000,0
109979.668,-54.199,-19.043,-100.586,-25.391,0.000,0
109979.672,-48.828,-32.227,-108.398,-28.809,0.000,0
109979.676,-43.945,-23.926,-92.285,-24.414,0.000,0
109979.680,-59.570,-28.320,-93.262,-38.574,0.000,0
109979.684,-47.852,-36.621,-72.754,-24.414,0.000,0
109979.688,-23.438,-32.715,-41.504,3.418,0.000,0
109979.691,-41.992,-46.875,-58.594,-10.742,0.000,0
109979.695,-33.203,-29.297,-56.152,2.441,0.000,0
109979.699,-36.621,-20.508,-19.531,9.277,0.000,0
109979.703,-50.293,-37.598,-15.137,-3.906,0.000,0
109979.707,-24.414,-27.832,-12.207,20.508,0.000,0
109979.711,-5.859,-10.742,30.762,34.668,0.000,0
109979.715,-14.160,-16.602,32.227,27.832,0.000,0
109979.719,-21.973,-38.574,20.996,11.719,0.000,0
109979.723,-14.160,-28.809,51.270,19.531,0.000,0
109979.727,1.465,-15.137,46.875,33.691,0.000,0
109979.730,-5.371,-20.020,42.969,25.391,0.000,0
109979.734,-12.207,-22.461,50.293,31.738,0.000,0
109979.738,-2.930,-20.996,50.293,23.926,0.000,0
109979.742,6.348,-10.742,55.664,30.762,0.000,0
109979.746,-2.441,-11.719,36.133,44.434,0.000,0
109979.750,-4.883,-22.949,30.273,38.574,0.000,0
109979.754,11.230,-16.113,39.062,45.410,0.000,0
109979.758,18.555,-5.371,62.500,52.734,0.000,0
109979.762,-2.441,-7.324,60.059,27.832,0.000,0
109979.766,-17.578,-9.766,24.902,9.277,0.000,0
109979.770,-11.230,-5.859,34.180,17.578,0.000,0
109979.773,-21.484,-22.949,-9.277,0.488,0.000,0
109979.777,-4.395,-18.066,-14.160,24.414,0.000,0
109979.781,14.160,2.930,39.551,38.086,0.000,0
109979.785,6.836,-8.301,9.766,29.785,0.000,0
109979.789,7.812,-15.625,-11.230,33.203,0.000,0
109979.793,-14.160,-16.602,-9.277,13.672,0.000,0
109979.797,-12.695,-12.207,19.043,10.742,0.000,0
109979.801,2.441,-4.883,52.734,23.438,0.000,0
109979.805,-2.441,-4.883,39.062,30.273,0.000,0
109979.809,-14.648,-18.066,9.277,18.555,0.000,0
109979.813,-12.207,-24.902,-1.953,13.184,0.000,0
109979.816,-1.953,-17.090,26.367,13.672,0.000,0
109979.820,-10.254,-19.043,34.668,6.836,0.000,0
109979.824,-4.883,-11.230,24.414,26.855,0.000,0
109979.828,-5.371,-11.230,30.273,35.645,0.000,0
109979.832,-14.648,-19.043,10.742,25.391,0.000,0
109979.836,-17.578,-32.715,-11.230,12.207,0.000,0
109979.840,-4.883,-24.902,16.113,10.742,0.000,0
109979.844,20.020,-0.977,29.785,39.062,0.000,0
109979.848,-3.418,-15.625,25.391,21.973,0.000,0
109979.852,-7.812,-17.578,24.414,32.227,0.000,0
109979.855,24.902,-3.906,18.555,61.523,0.000,0
