timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
160502.721,-30.273,-36.133,-5.859,-32.715,0.000,0
160502.724,-42.480,-31.738,-5.859,-40.039,0.000,0
160502.728,-23.926,-38.574,-18.066,-13.672,0.000,0
160502.732,-13.672,-36.133,-16.602,-4.395,0.000,0
160502.736,-25.391,-34.668,-20.996,-5.859,0.000,0
160502.740,-27.832,-38.086,-5.859,4.883,0.000,0
160502.744,-28.809,-32.715,3.906,25.391,0.000,0
160502.748,-19.531,-37.109,-21.484,7.324,0.000,0
160502.752,-6.348,-38.086,-31.250,-15.137,0.000,0
160502.756,-20.020,-36.621,-25.879,-19.531,0.000,0
160502.760,-24.902,-39.551,-22.461,-21.973,0.000,0
160502.763,-14.160,-40.039,-29.785,-21.973,0.000,0
160502.767,-14.160,-35.156,-32.227,-16.113,0.000,0
160502.771,-22.461,-33.203,-28.809,-5.859,0.000,0
160502.775,-20.020,-39.551,-30.273,15.625,0.000,0
160502.779,-27.344,-41.504,-23.438,-18.066,0.000,0
160502.783,-30.273,-41.504,-26.367,-44.922,0.000,0
160502.787,-12.695,-42.969,-29.785,-12.207,0.000,0
160502.791,-14.648,-50.293,-30.273,-20.020,0.000,0
160502.795,-20.020,-52.734,-46.387,-18.066,0.000,0
160502.799,-10.742,-41.992,-32.227,-23.926,0.000,0
160502.803,-17.090,-35.156,-18.066,-20.996,0.000,0
160502.806,-23.438,-32.227,-32.227,-7.812,0.000,0
160502.810,-19.043,-33.203,-39.062,-18.555,0.000,0
160502.814,-22.461,-30.762,-39.062,-14.648,0.000,0
160502.818,-16.602,-28.809,-22.949,-25.391,0.000,0
160502.822,-6.348,-34.180,-22.461,-38.574,0.000,0
160502.826,-18.555,-36.621,-39.062,-33.203,0.000,0
160502.830,-24.414,-32.227,-33.691,-24.902,0.000,0
160502.834,-24.414,-28.320,-23.438,-17.578,0.000,0
160502.838,-33.203,-27.344,-21.973,-26.855,0.000,0
160502.842,-25.879,-30.273,-13.672,-33.203,0.000,0
160502.846,-13.672,-30.273,-22.461,-20.508,0.000,0
160502.849,-24.902,-30.762,-26.855,-23.438,0.000,0
160502.853,-23.438,-29.785,-24.414,-19.531,0.000,0
160502.857,-16.113,-29.297,-21.973,-14.648,0.000,0
160502.861,-6.836,-32.227,-20.508,-6.348,0.000,0
160502.865,5.859,-26.855,-24.414,0.977,0.000,0
160502.869,-32.227,-26.855,-30.273,-47.363,0.000,0
160502.873,-51.758,-35.156,-40.039,-62.012,0.000,0
160502.877,-25.879,-37.109,-33.691,-29.297,0.000,0
160502.881,-37.109,-37.109,-29.785,-38.086,0.000,0
160502.885,-51.758,-39.062,-41.992,-48.340,0.000,0
160502.888,-44.434,-47.852,-47.852,-36.133,0.000,0
160502.892,-37.109,-41.504,-23.438,-23.926,0.000,0
160502.896,-23.926,-40.039,-23.926,-28.809,0.000,0
160502.900,-26.855,-42.969,-30.273,-17.090,0.000,0
160502.904,-29.785,-43.457,-26.855,-25.391,0.000,0
160502.908,-28.320,-37.109,-39.062,-26.855,0.000,0
160502.912,-30.273,-30.762,-38.086,-21.973,0.000,0
160502.916,-32.715,-31.738,-25.391,-23.438,0.000,0
160502.920,-30.762,-23.438,-23.438,-22.949,0.000,0
160502.924,-34.668,-27.344,-33.691,-28.320,0.000,0
160502.928,-30.762,-35.156,-36.133,-23.438,0.000,0
160502.931,-24.902,-27.832,-41.016,-21.973,0.000,0
160502.935,-31.250,-20.508,-20.020,-38.574,0.000,0
160502.939,-33.691,-20.508,-7.812,-50.293,0.000,0
160502.943,-27.344,-28.320,-35.645,-31.250,0.000,0
160502.947,-27.344,-27.832,-40.527,-15.625,0.000,0
160502.951,-30.273,-25.879,-23.438,-17.578,0.000,0
160502.955,-40.527,-29.785,-16.602,-27.344,0.000,0
160502.959,-40.527,-31.250,-22.949,-31.250,0.000,0
160502.963,-35.645,-30.273,-36.133,-24.414,0.000,0
160502.967,-30.762,-23.926,-29.297,-28.809,0.000,0
160502.971,-17.578,-16.113,-25.391,2.441,0.000,0
160502.974,-24.414,-21.973,-31.250,-7.812,0.000,0
160502.978,-32.227,-29.297,-29.785,-39.551,0.000,0
160502.982,-38.086,-19.043,-24.414,-12.207,0.000,0
160502.986,-31.250,-24.902,-31.738,-16.113,0.000,0
160502.990,-23.438,-33.203,-39.062,-28.320,0.000,0
160502.994,-26.855,-31.738,-32.227,-28.320,0.000,0
160502.998,-15.137,-26.855,-26.855,-39.062,0.000,0
160503.002,-11.230,-22.461,-25.879,-43.945,0.000,0
160503.006,-26.855,-25.391,-23.438,-39.062,0.000,0
160503.010,-22.461,-27.832,-41.992,-11.719,0.000,0
160503.013,-24.414,-25.391,-34.668,-23.438,0.000,0
160503.017,-31.738,-21.484,-22.949,-35.156,0.000,0
160503.021,-13.184,-22.949,-31.738,-17.090,0.000,0
160503.025,-11.719,-27.344,-34.180,-18.555,0.000,0
160503.029,-33.203,-25.879,-32.227,-25.879,0.000,0
160503.033,-22.949,-25.391,-30.273,-15.137,0.000,0
160503.037,-19.043,-28.320,-23.438,-12.695,0.000,0
160503.041,-20.996,-22.461,-14.648,-20.996,0.000,0
160503.045,-14.648,-16.113,-22.461,-22.461,0.000,0
160503.049,-14.160,-16.113,-37.109,-14.160,0.000,0
160503.053,-14.160,-18.066,-29.785,-21.484,0.000,0
160503.056,-20.020,-20.508,-16.602,-24.902,0.000,0
160503.060,-22.461,-22.461,-34.668,-21.484,0.000,0
160503.064,-20.996,-24.902,-41.504,-40.039,0.000,0
160503.068,-26.855,-21.484,-28.809,-33.203,0.000,0
160503.072,-32.715,-21.973,-20.020,-31.250,0.000,0
160503.076,-26.367,-22.461,-24.414,-43.457,0.000,0
160503.080,-25.879,-18.555,-38.574,-36.133,0.000,0
160503.084,-20.508,-20.996,-40.039,-20.020,0.000,0
160503.088,-20.996,-21.973,-30.762,-17.090,0.000,0
160503.092,-23.926,-23.438,-24.902,-24.902,0.000,0
160503.096,-25.879,-24.902,-28.809,-38.574,0.000,0
160503.099,-24.414,-20.996,-37.598,-34.668,0.000,0
160503.103,-28.320,-18.555,-29.785,-31.738,0.000,0
160503.107,-32.715,-22.461,-21.484,-43.457,0.000,0
160503.111,-20.996,-23.926,-34.668,-26.367,0.000,0
160503.115,-15.625,-23.438,-18.066,-31.738,0.000,0
160503.119,-24.902,-19.043,-14.160,-39.551,0.000,0
160503.123,-25.391,-16.602,-31.250,-20.020,0.000,0
160503.127,-24.902,-22.461,-35.156,-16.113,0.000,0
160503.131,-36.621,-18.066,-24.414,-29.297,0.000,0
160503.135,-31.250,-16.602,-14.160,-42.969,0.000,0
160503.138,-19.043,-19.043,-31.250,-28.320,0.000,0
160503.142,-19.043,-17.090,-36.133,-26.367,0.000,0
160503.146,-22.949,-14.160,-26.855,-19.043,0.000,0
160503.150,-22.949,-12.695,-26.855,-4.883,0.000,0
160503.154,-20.996,-15.625,-21.973,-38.086,0.000,0
160503.158,-18.555,-20.508,-24.414,-42.969,0.000,0
160503.162,-27.832,-25.391,-34.668,-17.578,0.000,0
160503.166,-29.297,-24.902,-46.387,-3.418,0.000,0
160503.170,-21.484,-27.344,-46.387,-22.461,0.000,0
160503.174,-31.250,-23.926,-22.461,-54.199,0.000,0
160503.178,-31.738,-20.996,-11.719,-45.410,0.000,0
160503.181,-30.762,-22.949,-27.344,-35.156,0.000,0
160503.185,-27.344,-24.414,-35.156,-25.879,0.000,0
160503.189,-28.320,-28.320,-30.273,-12.695,0.000,0
160503.193,-31.738,-27.344,-20.996,-25.879,0.000,0
160503.197,-32.715,-22.949,-31.738,-28.320,0.000,0
