timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
216089.836,30.762,18.555,14.160,31.738,19.531,1
216089.840,36.133,30.273,26.367,36.133,2.441,0
216089.844,36.621,27.832,19.531,39.551,32.715,0
216089.848,37.109,22.949,12.207,37.109,83.008,0
216089.852,36.133,30.762,21.484,39.062,90.820,0
216089.856,26.367,35.156,13.672,30.762,52.734,0
216089.860,26.367,29.297,0.977,30.273,24.902,0
216089.863,31.738,23.438,4.883,33.691,46.387,0
216089.867,32.227,26.367,13.672,33.203,56.152,0
216089.871,36.621,30.273,16.113,33.691,8.789,0
216089.875,41.992,25.391,9.277,28.809,29.297,0
216089.879,36.621,23.926,-0.977,23.926,34.668,0
216089.883,28.809,27.344,5.859,20.996,-11.719,0
216089.887,30.273,30.273,9.277,27.832,24.414,0
216089.891,33.691,29.785,-4.395,32.715,53.711,0
216089.895,33.203,24.902,2.930,27.344,39.062,0
216089.899,26.367,24.902,17.090,27.344,6.348,0
216089.902,19.043,18.066,23.438,26.855,-11.719,0
216089.906,20.020,13.184,24.414,26.367,-3.906,0
216089.910,25.879,20.508,17.090,27.344,8.789,0
216089.914,27.832,19.043,12.207,21.484,15.137,0
216089.918,28.320,22.461,7.324,24.414,37.109,0
216089.922,33.203,32.715,7.324,41.504,74.219,0
216089.926,31.250,23.926,8.789,35.645,63.477,0
216089.930,23.926,17.090,6.836,33.691,41.992,0
216089.934,22.949,19.043,9.766,36.133,50.293,0
216089.938,26.367,22.461,12.207,27.832,73.242,0
216089.942,29.297,34.668,18.555,35.156,51.758,0
216089.945,30.273,38.086,16.602,37.109,78.125,0
216089.949,24.414,31.250,11.719,28.809,80.078,0
216089.953,21.484,29.785,18.066,28.320,60.547,0
216089.957,28.809,37.598,21.973,36.133,58.105,0
216089.961,31.738,38.574,3.906,30.762,26.855,0
216089.965,23.438,29.297,-2.930,30.273,24.414,0
216089.969,19.531,26.367,7.812,39.551,31.250,0
216089.973,31.250,29.297,14.160,35.156,56.152,0
216089.977,39.062,30.762,19.043,28.809,65.430,0
216089.981,27.344,23.438,15.625,27.832,49.316,0
216089.985,20.996,19.531,14.648,26.367,44.434,0
216089.988,23.926,14.648,9.277,27.344,27.832,0
216089.992,28.320,21.484,3.906,31.250,2.441,0
216089.996,27.832,34.180,6.348,35.156,21.484,0
216090.000,30.762,41.016,10.254,34.180,55.176,0
216090.004,33.691,39.551,14.160,20.508,29.785,0
216090.008,29.785,31.250,20.508,21.973,-35.645,0
216090.012,34.180,28.809,22.461,36.133,-9.277,0
216090.016,38.086,27.832,19.531,46.387,46.875,0
216090.020,29.297,20.020,16.113,42.969,41.992,0
216090.024,23.926,14.648,14.160,31.738,38.574,0
216090.027,25.391,19.043,10.742,36.133,53.711,0
216090.031,23.926,26.367,11.230,35.645,49.316,0
216090.035,24.902,33.203,13.184,29.297,2.441,0
216090.039,25.391,29.785,14.160,29.297,-11.230,0
216090.043,28.809,23.926,14.160,30.273,36.133,0
216090.047,29.785,19.043,10.742,28.809,48.340,0
216090.051,26.367,18.066,6.348,23.438,49.805,0
216090.055,24.414,23.438,4.395,14.648,41.016,0
216090.059,22.461,25.879,14.160,18.555,61.523,0
